episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,0.0,0.5488900043394255,276,0,0,0,0.0,0.0,0.0,0
2,0.0,0.4658855152707817,276,0,0,0,0.0,0.0,0.0,0
3,0.0,0.46993146496622457,276,0,0,0,0.0,0.0,0.0,0
4,0.0,0.3895753950582466,276,0,0,0,0.0,0.0,0.0,0
5,0.0,0.2590096835181981,276,0,0,0,0.0,0.0,0.0,0
6,0.0,0.2572901624025426,276,0,0,0,0.0,0.0,0.0,0
7,0.0,0.23432056708396345,276,0,0,0,0.0,0.0,0.0,0
8,0.0,0.13824158718647517,276,0,0,0,0.0,0.0,0.0,0
9,0.0,0.10379007498504243,276,0,0,0,0.0,0.0,0.0,0
10,0.0,0.09711817721161398,276,0,0,0,0.0,0.0,0.0,0
11,0.0,0.08754330995978545,276,0,0,0,0.0,0.0,0.0,0
12,0.0,0.034601537632229534,276,0,0,0,0.0,0.0,0.0,0
13,0.0,0.03379432687306426,276,0,0,0,0.0,0.0,0.0,0
14,0.0,0.030226741988292855,276,0,0,0,0.0,0.0,0.0,0
15,0.0,0.023559682261860133,276,0,0,0,0.0,0.0,0.0,0
16,0.0,0.017151040750542197,276,0,0,0,0.0,0.0,0.0,0
17,0.0,0.01726659379251625,276,0,0,0,0.0,0.0,0.0,0
18,0.0,0.014983490421571702,276,0,0,0,0.0,0.0,0.0,0
19,0.0,0.013513089867943116,276,0,0,0,0.0,0.0,0.0,0
20,0.0,0.013664740891924695,276,0,0,0,0.0,0.0,0.0,0
21,0.0,0.012732480595266257,276,0,0,0,0.0,0.0,0.0,0
22,0.0,0.01183949574149902,276,0,0,0,0.0,0.0,0.0,0
23,0.0,0.010285655266868518,276,0,0,0,0.0,0.0,0.0,0
24,0.0,0.009934985097430215,276,0,0,0,0.0,0.0,0.0,0
25,0.0,0.009259329670938947,276,0,0,0,0.0,0.0,0.0,0
26,0.0,0.008566540958650032,276,0,0,0,0.0,0.0,0.0,0
27,0.0,0.007673815702614577,276,0,0,0,0.0,0.0,0.0,0
28,0.0,0.007237227659746734,276,0,0,0,0.0,0.0,0.0,0
29,0.0,0.0071143090600093856,276,0,0,0,0.0,0.0,0.0,0
30,0.0,0.007105752004081032,276,0,0,0,0.0,0.0,0.0,0
31,0.0,0.00659185161213458,276,0,0,0,0.0,0.0,0.0,0
32,0.0,0.006290124455952774,276,0,0,0,0.0,0.0,0.0,0
33,0.0,0.006982975053108311,276,0,0,0,0.0,0.0,0.0,0
34,0.0,0.006611249580864619,276,0,0,0,0.0,0.0,0.0,0
35,0.0,0.005842950922248048,276,0,0,0,0.0,0.0,0.0,0
36,0.0,0.005355335702019595,276,0,0,0,0.0,0.0,0.0,0
37,0.0,0.006479754170024957,276,0,0,0,0.0,0.0,0.0,0
38,0.0,0.005974836671131028,276,0,0,0,0.0,0.0,0.0,0
39,0.0,0.005711599521379432,276,0,0,0,0.0,0.0,0.0,0
40,0.0,0.006164716231886406,276,0,0,0,0.0,0.0,0.0,0
41,0.0,0.0066497542286305215,276,0,0,0,0.0,0.0,0.0,0
42,0.0,0.005530742692180734,276,0,0,0,0.0,0.0,0.0,0
43,0.0,0.0053173571300314925,276,0,0,0,0.0,0.0,0.0,0
44,0.0,0.006031369887447606,276,0,0,0,0.0,0.0,0.0,0
45,0.0,0.006212280357114809,276,0,0,0,0.0,0.0,0.0,0
46,0.0,0.005640684048294265,276,0,0,0,0.0,0.0,0.0,0
47,0.0,0.0053736411424799135,276,0,0,0,0.0,0.0,0.0,0
48,0.0,0.0059882973116633575,276,0,0,0,0.0,0.0,0.0,0
49,0.0,0.005121563847237469,276,0,0,0,0.0,0.0,0.0,0
50,0.0,0.004533265154653539,276,0,0,0,0.0,0.0,0.0,0
51,0.0,0.005330371484835295,276,0,0,0,0.0,0.0,0.0,0
52,0.0,0.005819973977032941,276,0,0,0,0.0,0.0,0.0,0
53,0.0,0.0051119468390833644,276,0,0,0,0.0,0.0,0.0,0
54,0.0,0.004912250412061163,276,0,0,0,0.0,0.0,0.0,0
55,0.0,0.005351209018440189,276,0,0,0,0.0,0.0,0.0,0
56,0.0,0.004147340929088439,276,0,0,0,0.0,0.0,0.0,0
57,0.0,0.004201269946465997,276,0,0,0,0.0,0.0,0.0,0
58,0.0,0.004192832451603928,276,0,0,0,0.0,0.0,0.0,0
59,0.0,0.00475827108670458,276,0,0,0,0.0,0.0,0.0,0
60,0.0,0.004126172904195129,276,0,0,0,0.0,0.0,0.0,0
61,0.0,0.0038871188256619634,276,0,0,0,0.0,0.0,0.0,0
62,0.0,0.004116204676920197,276,0,0,0,0.0,0.0,0.0,0
63,0.0,0.004004097363972308,276,0,0,0,0.0,0.0,0.0,0
64,0.0,0.003914512512510291,276,0,0,0,0.0,0.0,0.0,0
65,0.0,0.004062610955072054,276,0,0,0,0.0,0.0,0.0,0
66,0.0,0.004136111357829709,276,0,0,0,0.0,0.0,0.0,0
67,0.0,0.003877217077019125,276,0,0,0,0.0,0.0,0.0,0
68,0.0,0.003509066181520567,276,0,0,0,0.0,0.0,0.0,0
69,0.0,0.004117403244363495,276,0,0,0,0.0,0.0,0.0,0
70,0.0,0.004638874158431924,276,0,0,0,0.0,0.0,0.0,0
71,0.0,0.004451609772977595,276,0,0,0,0.0,0.0,0.0,0
72,0.0,0.003865447038771126,276,0,0,0,0.0,0.0,0.0,0
73,0.0,0.004081266089443765,276,0,0,0,0.0,0.0,0.0,0
74,0.0,0.004433570700474893,276,0,0,0,0.0,0.0,0.0,0
75,0.0,0.003921398193241381,276,0,0,0,0.0,0.0,0.0,0
76,0.0,0.0037266071042234917,276,0,0,0,0.0,0.0,0.0,0
