episode,intrinsic_contribution,td_abs_mean,learn_calls
1,108.1642706423909,0.5214776704762725,276
2,108.19034415105969,0.5077670092923917,276
3,104.87147853079033,0.47875673493937304,276
4,98.3182648701232,0.39831322037439415,276
5,77.15958065179744,0.2758843673636084,276
6,55.837466285508505,0.2575647713265557,276
7,69.6093122933863,0.2540156364009,276
8,115.96603569382606,0.1902685517958109,276
9,91.83998131904468,0.15281188780900792,276
10,86.84893456699247,0.14521717805199433,276
11,96.05322439650885,0.15034678154557513,276
12,78.03188765342378,0.11056381161662115,276
13,85.94449064245163,0.10102661142962566,276
14,91.31280265391231,0.10225712193473094,276
15,83.9052884311242,0.1027789956525616,276
16,90.22897837785112,0.09684379617481129,276
17,74.09872055884613,0.09486824288910282,276
18,60.460660646682975,0.09377395933952884,276
19,57.09252072070245,0.10563171036757421,276
20,47.41388338209169,0.09277661691379288,276
21,54.863732390893716,0.09464021745151367,276
22,38.926195618407675,0.09134203751665959,276
23,71.96484327986958,0.09116318734173758,276
24,34.82610822643455,0.09457188219749842,276
25,38.90824892449851,0.09184149955061899,276
26,60.94734964531041,0.0970715143704328,276
27,53.64710630503089,0.09179546396531489,276
28,88.47473340190157,0.08877449601456738,276
29,81.48765822527841,0.09013676285689724,276
30,23.081995199970653,0.10385347860917617,89
31,77.49739553700283,0.09737806489178236,276
32,58.17878909765468,0.09366095551977986,276
33,59.240753339856425,0.09499189955438825,276
34,72.61003348365318,0.10090590491081061,276
35,62.810366583495515,0.09817144428582295,276
36,46.75729060040044,0.10114430896667899,276
37,42.08202180957963,0.10474618493268888,276
38,41.71634164926091,0.09853053692242374,276
39,52.298795235862656,0.09284539056428964,276
40,58.75469722620774,0.08955592141095278,276
41,60.22778341013793,0.10376871506805005,276
42,51.810342623809646,0.10519571691427541,276
43,48.96384818745536,0.09961786412674448,276
44,46.73539038649209,0.09378412635861963,276
45,36.22143311221248,0.10764909214407638,276
46,26.672318730730336,0.09951311684605005,276
47,18.866832882043163,0.10147375521668489,276
48,64.36938601481103,0.11416378624035396,276
49,36.32476691424008,0.12161630230105441,276
50,71.65342101233483,0.11416395036908596,276
51,52.1669691289206,0.12017218741601791,276
52,44.129940710659476,0.12626433167336643,276
53,14.902618024081088,0.1179833682388931,276
54,22.392689990026106,0.10737923188539951,276
55,25.4789929070641,0.10836342665488305,276
56,53.42633109978549,0.12372538355597551,276
57,24.766851920824102,0.1109252569090197,276
58,18.88390098407246,0.11159867050963035,276
59,50.23021920273593,0.12105451950776404,276
60,46.95005064287397,0.12239775067006332,276
61,47.53011289139717,0.12215822546378426,276
62,53.906665344807884,0.1142511869362299,276
63,21.969260431222803,0.13167618185389732,276
64,28.666524429174242,0.1284198597667442,276
65,43.323373304480356,0.125740562606117,276
66,44.174594352332655,0.13457287847995758,276
67,40.11805563270658,0.13916061958972958,276
68,31.00995839683625,0.12475352920591831,276
69,20.68029542026954,0.12648608324968297,276
70,19.996753293476377,0.1556100824010977,276
71,17.87257303140082,0.14133886091303136,276
72,18.56642884161998,0.12703235968407514,276
73,15.366238336883956,0.135399939087422,276
74,20.70316677490756,0.15924537333025449,276
75,22.043925484882077,0.14560243676322093,276
76,23.420615762409614,0.13577755537909875,276
77,24.39085480943801,0.15134339234319286,276
78,27.94913977265846,0.15080516240087108,276
79,24.596640433038388,0.15584114493559237,276
80,24.585092407355692,0.1383979090799888,276
81,28.905589055690186,0.1657503871112198,276
82,32.143228232893236,0.15256867436287197,276
83,29.429112245078915,0.1425694162161022,276
84,22.66924869662509,0.14301789568170256,276
85,30.397862681842174,0.15557035328685373,276
86,29.286533412067577,0.13991938169667686,276
87,26.428240625428913,0.13994873811801276,276
88,23.520632086133737,0.14545914735915005,276
89,28.007744676027432,0.14168246870563514,276
90,32.94600367969212,0.13340630595558794,276
91,20.052217281245728,0.14248756030439466,276
92,20.13721730586497,0.15658246766289938,276
93,28.06370178551953,0.13994134627822516,276
94,26.53098515286419,0.1514466478070919,276
95,21.451828017204818,0.14458706988480644,276
96,33.624444526153276,0.15181739644511885,276
97,28.575124099738588,0.1407578578353792,276
98,24.474044034186793,0.13758476955843144,276
99,19.66131083142191,0.1573674723074056,276
