episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,2.99247016040487,0.28046208856818833,107,6,101,0,2.99247016040487,40.78099270959463,0.0,0
2,2.9625411623006532,0.28366738703192734,246,6,240,0,2.9625411623006532,46.72144327130788,0.0,0
3,2.9131000366929647,0.24237115137899914,96,6,90,0,2.9131000366929647,30.69983764378272,0.0,0
4,2.855693541428011,0.2380029912505831,105,6,99,0,2.855693541428011,29.290510506477705,0.0,0
5,2.7905073150933717,0.22563993171291444,103,6,97,0,2.7905073150933717,26.56081876048367,0.0,0
6,2.7232294564339785,0.21337257054719058,88,6,82,0,2.7232294564339785,24.394639162391947,0.0,0
7,2.6545350518180304,0.2218866816908121,100,6,94,0,2.6545350518180304,24.06892697912777,0.0,0
8,2.587783937446497,0.20528057488528165,88,6,82,0,2.587783937446497,22.62286644420366,0.0,0
9,2.522164541733923,0.24509001819832812,103,6,97,0,2.522164541733923,22.966444012716586,0.0,0
10,2.459913148334856,0.2446765856008337,99,6,93,0,2.459913148334856,21.24981140616328,0.0,0
11,2.3996699895478524,0.186359745139877,276,6,270,0,2.3996699895478524,27.052100008688413,0.0,0
12,2.343092839021629,0.15419676275265337,99,6,93,0,2.343092839021629,19.711709318114,0.0,0
13,-24.019511810262937,0.15600662559702777,276,4,246,26,1.5177650683475439,63.35884143109497,25.537276878610488,26
14,2.2532883649915787,0.1592817713378691,102,6,96,0,2.2532883649915787,19.211861936624175,0.0,0
15,2.203887725606932,0.16926619410514832,103,6,97,0,2.203887725606932,18.84065140662217,0.0,0
16,2.1576366707663155,0.18791323730155177,276,6,270,0,2.1576366707663155,23.251128381841763,0.0,0
17,2.113395304013273,0.15204391674395057,276,6,270,0,2.113395304013273,25.105625094473627,0.0,0
18,2.0716301812727114,0.13556701798726173,137,6,131,0,2.0716301812727114,19.604459583608108,0.0,0
19,2.0315265520269934,0.13598127238452434,100,6,94,0,2.0315265520269934,17.099394539761697,0.0,0
20,1.6666586994062487,0.1528848140783932,276,5,271,0,1.6666586994062487,48.017383877625356,0.0,0
21,1.9623946659588078,0.1830673516580933,95,6,89,0,1.9623946659588078,17.500900412729344,0.0,0
22,1.9384475609544762,0.15443425633661126,276,6,270,0,1.9384475609544762,20.97550053625905,0.0,0
23,1.9039439918811418,0.13868837155725644,276,6,270,0,1.9039439918811418,22.036687927120305,0.0,0
24,1.8706708597243489,0.12650578754527547,107,6,101,0,1.8706708597243489,17.30133518226095,0.0,0
25,1.8389584441812705,0.15670294158052708,276,6,270,0,1.8389584441812705,24.197261316421514,0.0,0
26,1.1930902361985198,0.1607929890624423,276,4,272,0,1.1930902361985198,45.63956099991189,0.0,0
27,1.7893945165815575,0.13691386928700883,276,6,270,0,1.7893945165815575,21.144217369159133,0.0,0
28,1.7608928532368031,0.1147579725669778,276,6,270,0,1.7608928532368031,28.465668847459003,0.0,0
29,1.7335363310101513,0.17515339831943097,276,6,270,0,1.7335363310101513,21.660372820407005,0.0,0
30,1.7071804407441893,0.1553200137248074,276,6,270,0,1.7071804407441893,20.43519473181482,0.0,0
31,1.6822158148839002,0.15395907312631607,99,6,93,0,1.6822158148839002,14.057680844463667,0.0,0
32,1.6579296893443716,0.12937862939626268,103,6,97,0,1.6579296893443716,14.451365825582856,0.0,0
33,1.6341709910519102,0.12251388656812301,276,6,270,0,1.6341709910519102,23.947495338465348,0.0,0
34,1.6237498521917901,0.15608167955104044,102,6,96,0,1.6237498521917901,13.767636417131873,0.0,0
35,1.6000942419001962,0.19067219145668363,103,6,97,0,1.6000942419001962,13.931593869250186,0.0,0
36,1.5763666078665806,0.15197475936852003,95,6,89,0,1.5763666078665806,14.65627503617696,0.0,0
37,1.0304314442193274,0.13930797136888123,276,4,272,0,1.0304314442193274,24.752006719384944,0.0,0
38,1.5516264434113538,0.12577380192907234,95,6,89,0,1.5516264434113538,14.284666621344266,0.0,0
39,1.5400863695554383,0.11727237989279357,88,6,82,0,1.5400863695554383,12.695905915549936,0.0,0
40,1.5158005822645255,0.10755657502497086,99,6,93,0,1.5158005822645255,12.763583290200065,0.0,0
41,1.4924101790345492,0.13246223171228083,276,6,270,0,1.4924101790345492,17.243672098311723,0.0,0
42,1.4698250006831075,0.1368641689473736,276,6,270,0,1.4698250006831075,17.20697113220995,0.0,0
43,1.4477215880411394,0.1124553586612793,276,6,270,0,1.4477215880411394,18.0949811234202,0.0,0
44,1.426290081950478,0.10767528630685115,276,6,270,0,1.426290081950478,18.415140949917163,0.0,0
45,1.4056605081263553,0.09817239882970097,99,6,93,0,1.4056605081263553,12.161592411523529,0.0,0
46,1.3850104476448681,0.1870551673989547,95,6,89,0,1.3850104476448681,13.45050751198868,0.0,0
47,1.3766442863927568,0.1605934070913415,95,6,89,0,1.3766442863927568,13.257915891886025,0.0,0
48,1.368436005380242,0.13575762090752425,103,6,97,0,1.368436005380242,12.424193888140918,0.0,0
49,1.347271537842938,0.10876238587703826,276,6,270,0,1.347271537842938,16.35330022967146,0.0,0
50,1.3272166012676359,0.10383915513753891,100,6,94,0,1.3272166012676359,11.933345594730515,0.0,0
51,1.3084094983739865,0.11094926520372214,276,6,270,0,1.3084094983739865,16.12191753214972,0.0,0
52,1.2907285737817624,0.15116694329333477,276,6,270,0,1.2907285737817624,22.869328135578048,0.0,0
53,1.2733600194692596,0.13957569990212543,197,6,191,0,1.2733600194692596,20.88925713543907,0.0,0
54,1.137763957138161,0.1232590335764383,95,6,89,0,1.137763957138161,12.478555200011817,0.0,0
55,1.134332288629015,0.11776499602604996,88,6,82,0,1.134332288629015,11.032143135126576,0.0,0
56,1.1303966243309636,0.1100040658890644,107,6,101,0,1.1303966243309636,12.643177635013032,0.0,0
57,1.1271147930650305,0.0986505204109826,276,6,270,0,1.1271147930650305,30.90849750626648,0.0,0
58,1.1233928013531829,0.17384886795965335,96,6,90,0,1.1233928013531829,12.097974221774683,0.0,0
59,0.8324513083209079,0.13118745057263237,276,4,272,0,0.8324513083209079,16.77009430896121,0.0,0
60,1.1158932394222054,0.11617905281338037,102,6,96,0,1.1158932394222054,10.93754289856986,0.0,0
61,1.1116957875619247,0.11421136707067489,95,6,89,0,1.1116957875619247,11.70248083660542,0.0,0
62,1.1108058840575705,0.09526920801197941,88,6,82,0,1.1108058840575705,10.405859784812598,0.0,0
63,1.1066649576003855,0.09061767482622103,88,6,82,0,1.1066649576003855,10.331281727609321,0.0,0
64,1.1024164358148227,0.10116380235801141,276,6,270,0,1.1024164358148227,15.17295696770854,0.0,0
65,0.7960580067865284,0.14217358314688655,276,4,272,0,0.7960580067865284,15.160381702375501,0.0,0
66,1.0925102962779294,0.10148966365048419,276,6,270,0,1.0925102962779294,15.711715565374595,0.0,0
67,1.0880437215744123,0.09906433012336492,100,6,94,0,1.0880437215744123,10.391930947644829,0.0,0
