episode,intrinsic_contribution,td_abs_mean,learn_calls
1,114.08114586437094,0.5254188289568908,276
2,109.10346314154759,0.5002723480102377,276
3,109.7627189882759,0.4810042697666348,276
4,107.20706455851357,0.40875214897096157,276
5,73.75972960705194,0.318654263424391,173
6,87.02232290356736,0.2952908598210501,276
7,94.18445356992696,0.28373072234292823,276
8,79.01661407287156,0.25657550898799,276
9,85.665076876303,0.18096090137850548,276
10,91.0329990462456,0.17408425809032674,276
11,70.62311931678778,0.16663389914817567,276
12,83.86380904230613,0.15208941892437314,276
13,65.27481853017765,0.14199405209417792,276
14,45.476331107055735,0.144232166769064,276
15,54.71301341715955,0.16122473598174428,276
16,88.42243614793281,0.18683065212183242,276
17,93.99627675114711,0.15792387462072616,276
18,77.16755170665519,0.1499593881485255,276
19,73.17902081344054,0.18133560956820197,276
20,61.69848218471434,0.16456678023804788,276
21,57.6510054140223,0.14482288229940593,276
22,64.1166066959798,0.13520007518430552,276
23,57.593545852065624,0.1813097324060357,276
24,36.423665389349416,0.1571630816636742,276
25,29.343344668216233,0.16394852520223113,276
26,58.30056007490576,0.20045235728764016,276
27,34.14500166397016,0.22166978206107582,276
28,52.65882988589062,0.23761958483120668,276
29,27.04269453794128,0.20846085855062457,276
30,45.67107383877874,0.21776679978854413,276
31,29.35190473770243,0.18583917539512765,276
32,39.77642692311132,0.17740484707705353,276
33,48.984123084892104,0.18118936028601468,276
34,48.74203921219059,0.22267366691991902,276
35,42.70628420647384,0.1906261343670928,276
36,39.02326080825862,0.20957235198306,276
37,31.53226114529806,0.2538394980888436,276
38,35.58616198210048,0.2641182329127754,276
39,27.029034798081877,0.24233966126390125,276
40,24.54254584869499,0.256190387721079,276
41,23.228104993481196,0.26382357961889624,276
42,21.88534717381457,0.261160656971776,276
43,21.141442601650645,0.25507444353855174,276
44,25.4564075085929,0.27055947844316997,276
45,27.488302499940364,0.26726052219021146,276
46,29.84391000714005,0.23068515092566394,276
47,22.291729115867952,0.22504806847891945,276
48,53.70993006982923,0.25538298077341437,276
49,34.11809939902926,0.23432564389878424,276
50,39.583654099231886,0.23544496934914935,276
51,26.920023954765263,0.22731518723826477,276
52,54.188469859414546,0.23627663965242496,276
53,24.047914960398387,0.2389006340417309,276
54,29.0054435098085,0.2572091157561627,276
55,26.307245151618684,0.26525419143338996,276
56,47.36848509260102,0.2547344109178453,276
57,41.61240879022694,0.2377385330264983,276
58,37.2184125614907,0.242608111621677,276
59,33.68641415475178,0.26960375483917154,276
60,31.71654867273293,0.25387684293631196,276
61,30.755457601060044,0.2584277114736429,276
62,26.238647419853443,0.2462503112366666,276
63,27.69874192475123,0.2979844636351302,276
64,26.502867097613223,0.2846939771611621,276
65,23.730041662905865,0.266534220373285,276
66,21.894081642857866,0.3046013685348241,276
67,21.777487858395784,0.3086093958413255,276
68,33.46124557432447,0.32244406251803687,276
69,39.63096776025191,0.29907480254769325,276
70,28.0228985095619,0.29923521851499874,276
71,21.36031449089887,0.3077523715362169,276
72,19.95211136987503,0.2689480587732101,276
73,19.529565974695217,0.2917699442933435,276
74,27.166108018075544,0.3321075174903524,276
75,20.887308341035585,0.3243087121973867,276
76,25.851222409666516,0.30817233490339224,276
77,31.001793753035383,0.29275083374502003,276
78,17.51129035371515,0.31547271082366724,276
79,9.410611327186656,0.3015994514892067,276
80,7.3529449494579655,0.2765910514778849,276
81,16.250457253124186,0.3082855587312277,276
82,20.304230313662863,0.3417816483888073,276
83,19.29980424088093,0.2963968744852405,276
84,18.248890549390023,0.3276043958098128,276
85,22.380487270244455,0.33414724949693336,276
86,19.010958178535308,0.2982793779152891,276
87,19.078820284316812,0.3018941059168698,276
88,18.794825751842467,0.3223450823646525,276
89,21.644772190991294,0.31842882126785704,276
90,20.280698444273767,0.29209067880351475,276
91,21.5666265095915,0.26738088313436165,276
92,25.68803737467732,0.28053826757747197,276
93,21.626699507103634,0.2827286887643994,276
94,18.11177289634286,0.29012529708553053,276
95,20.537035112684347,0.27939089150100516,276
96,19.738509668853794,0.2818511468560799,276
97,24.572107371205906,0.27794233299251914,276
98,18.59771860716857,0.2775042995378591,276
99,21.728259854694567,0.2875833835830723,276
100,20.22665294213461,0.26643872444612393,276
101,24.53011971601236,0.2736663884766724,276
102,17.335360465029662,0.3037924038219279,276
103,23.119454204444533,0.28184681860865024,276
104,34.213467379986376,0.270134702756785,276
105,24.727420687628058,0.30315278924029804,276
106,16.106605477831472,0.26750656660052313,276
107,33.97460710594664,0.2825877514762291,276
108,17.814637604582504,0.3104584805559421,276
109,18.01618335283554,0.2648488796059636,276
