episode,intrinsic_contribution,td_abs_mean,learn_calls
1,106.31985131956384,0.5488579562068849,276
2,85.55674131815832,0.48661248153750447,276
3,100.98560731197598,0.4698465998298016,276
4,93.0734613165963,0.42184662057653716,276
5,92.82173627003958,0.323618119744503,276
6,89.97238717962931,0.31043636663884355,276
7,75.5827780241705,0.27741340016001376,276
8,84.2229789624947,0.20968067732410153,276
9,84.94912328339583,0.1517068112296039,276
10,76.86518319714695,0.1463619900624389,276
11,74.01013131633425,0.14844864496178384,276
12,100.72482776631568,0.11950794363097436,276
13,76.1866931561649,0.1307083213890808,276
14,64.54069810614409,0.12185302109498045,276
15,72.49981301223438,0.13550773416848286,276
16,63.096288709421835,0.13733032820881277,276
17,55.48785566629772,0.14092982074488763,276
18,57.61014724187851,0.13731993991287722,276
19,59.81455073588313,0.16579111120191173,276
20,55.68039706242119,0.15485422297016435,276
21,33.57928050881606,0.1469983926879755,276
22,43.854979590798635,0.17243763475098473,276
23,61.65107570776256,0.1810529647206051,276
24,55.58080711510584,0.15235471374530724,276
25,72.06076869811628,0.149694853529766,276
26,37.887041344940165,0.22086939069887865,276
27,59.55262934837882,0.2779685216213482,276
28,62.04642906921135,0.24848694807809332,276
29,29.279899602259633,0.24519744094299234,276
30,51.34894895521066,0.18365837668703086,276
31,34.18844862313895,0.16151822728199372,276
32,31.745082858527667,0.1489312408518964,276
33,33.797486158877334,0.16568643807609013,276
34,59.999986708392726,0.1729396653726049,276
35,43.20788562271213,0.16475211116282837,276
36,42.60811457827087,0.14736515869372996,276
37,47.14908837904024,0.19501629236923612,276
38,31.553212610657,0.1823014353496441,276
39,37.855683420367576,0.1666229509519062,276
40,43.25155448857907,0.16993168123282384,276
41,37.13153922218094,0.1728553036632745,276
42,30.61035864075449,0.1655494609604711,276
43,25.769386844370327,0.15505836094203201,276
44,31.693899832276482,0.1718074891824221,276
45,45.89216894644033,0.17048931521350058,276
46,40.94588721151805,0.16204716275999512,276
47,31.638220491076936,0.1541843872949265,276
48,30.717291192856603,0.1775209825431955,276
49,27.307933889707286,0.16141927431243053,276
50,53.568063741908816,0.17222171449574872,276
51,32.209021086351754,0.1734308914915807,276
52,38.76823620500405,0.20129366899314133,276
53,35.189623253062045,0.18761176659145218,276
54,38.09679476027953,0.1887366539542226,276
55,34.479903411808905,0.20924850666652556,276
56,33.94645205377749,0.19936583604177702,276
57,34.38627663987912,0.18889963999390602,276
58,24.602778787223535,0.17869092575341894,276
59,24.69430329716622,0.2219338996362859,276
60,21.023251514369374,0.2043280917071346,276
61,24.96830996924083,0.21218016403524773,276
62,24.9405357828261,0.20681214238098566,276
63,21.383014551040166,0.2206363623448904,276
64,15.133169650037239,0.2067222156278465,276
65,39.876417033945884,0.20277429539440334,276
66,21.64653460963654,0.21030596184773723,276
67,14.851996046060979,0.20451264026696267,276
68,20.01300046495105,0.19167663189380066,276
69,25.575950610927926,0.2116597628733818,276
70,22.800025714477854,0.21164367418142332,276
71,18.437108760469417,0.19844833677769572,276
72,28.436380816420296,0.20093230946340424,276
73,21.297668539074532,0.20839293284908586,276
74,23.64873349571119,0.19965482092853906,276
75,21.451510721901837,0.2053210802808188,276
76,24.650245010076894,0.1971125676418128,276
77,18.370994823442473,0.2429645032338474,276
78,20.85576699468616,0.22801403987450877,276
79,12.9872068837959,0.2093598987583233,276
80,22.185062777603967,0.22220753608406454,276
81,21.8962260460024,0.22257353365421295,276
82,16.54742130329317,0.24270560133500377,276
83,24.44680138779394,0.2061466756614222,276
84,18.232031902058075,0.24179097394580426,276
85,22.273246403094188,0.22290861908940302,276
86,41.9300321011408,0.21762805024458878,276
87,26.791048716648767,0.20991937748655892,276
88,27.5830222986125,0.19745330747378909,276
89,32.83588745062484,0.20079857648174831,276
90,18.797570658935005,0.19626197448351246,276
91,27.011073558891205,0.21781634428686852,276
92,27.70903255069607,0.2168337890635366,276
93,25.944811832687883,0.1971242570898671,276
94,15.07221268236436,0.19488381343367306,276
95,16.771198870180253,0.20978705871148387,276
96,15.960855722278595,0.21196720352315385,276
97,15.949734560757362,0.1890294924378395,276
98,19.04576714939063,0.19539413949393708,276
99,40.511586566397796,0.20836486402845036,276
100,16.19617892719749,0.21331117604521738,276
101,11.277843224820327,0.20720320502701012,276
102,19.232927456230346,0.21042891467610994,276
103,35.44663687776054,0.2184397817413876,276
104,18.867101898378095,0.23164961751604426,276
105,16.47429563249384,0.20072619293047034,276
106,14.09271456839427,0.22621365048099254,276
107,14.142336312865165,0.23668424148058545,276
108,37.042599003151246,0.2246756954793481,276
109,27.666436101517967,0.22585907438095065,276
110,24.73439215813176,0.22791625408158786,276
111,21.141801428170805,0.2148946445381296,276
112,26.582201833652828,0.2135974697066822,276
113,22.43320991438001,0.22144784891734953,276
114,26.955131247489174,0.20586690641399744,276
115,32.92205944584863,0.21496624680424947,276
116,27.166247651328856,0.19784503910636556,276
117,25.46359309249185,0.19648653851903003,276
118,22.72532703279885,0.23696739215781723,276
119,20.05746059998642,0.20525560117718103,276
120,19.99434437139413,0.22648574239101962,276
121,17.076286972749138,0.2541224393399729,276
122,17.324362354180685,0.2309253910097523,276
123,15.45023280075474,0.2037041056631268,276
124,18.398039260842474,0.22350326029286868,276
125,17.232617092449466,0.2278066552311614,276
126,18.31136163421833,0.2468548817155154,276
127,17.24957452759136,0.24788278443873793,276
128,16.72987570688661,0.21839819864734358,276
129,13.270496227412522,0.2133903773366541,276
130,8.744138139718158,0.22309299250659737,276
131,9.000229264556937,0.2326961022572241,276
132,23.435787909038034,0.21740625852691955,276
133,19.017772899344042,0.26933005290186923,276
134,16.224563909684946,0.23504905456650085,276
135,8.956797925690083,0.2577946079705936,276
136,15.097990884507832,0.24611638346012088,276
137,19.672077522228136,0.25295032139705576,276
138,15.041892147254513,0.2673943841263004,276
139,14.211409597332612,0.27360553148648015,276
140,14.636298336993757,0.26188841764477716,276
141,18.256558145022886,0.2718356082728807,276
142,18.63861871743297,0.27227558859664464,276
143,19.255528727733722,0.25532915173233417,276
144,17.66208294061365,0.24019606136109517,276
145,12.78440314184908,0.22159885647504227,276
146,13.378081975302832,0.25922927713912464,276
147,14.791075167153537,0.22723807982992436,276
148,13.173430654179901,0.2220718447065008,276
149,11.167026161674043,0.2519726611781811,276
150,10.646854857420161,0.23097193613648415,276
151,18.66385301957224,0.24783795062398564,276
152,17.48470989385914,0.24529167534648508,276
153,19.48729460637034,0.26823907318538515,276
154,22.143167049936448,0.23258628658410432,276
155,19.186608481082004,0.2448489918656971,276
156,17.675199843437294,0.2395542949114157,276
