regime,variant,success_rate_mean,success_rate_std,heldout_greedy_success_mean,heldout_greedy_success_std,mean_trap_hits_mean,mean_trap_hits_std,reward_hack_rate_mean,reward_hack_rate_std,mean_alignment_gap_mean,mean_alignment_gap_std,mean_true_score_mean,mean_true_score_std,mean_final_reward_mean,mean_final_reward_std,proxy_penalty_count_mean,proxy_penalty_count_std,proxy_penalty_total_mean,proxy_penalty_total_std,mean_proxy_penalty_mean,mean_proxy_penalty_std,n_seeds
demo_seeded,plain_noisy,0.546,0.03781534080237805,0.0,0.0,0.24650000000000002,0.38917219839037837,0.08299999999999999,0.13109395485681252,0.9318200000000031,1.9668835305979655,4.1955,1.2053907561450767,5.190620000000003,0.5991338431435839,0.0,0.0,0.0,0.0,0.0,0.0,5
demo_seeded,naive_spie,0.5439999999999999,0.03577708763999662,0.0,0.0,0.378,0.32737783981204355,0.1285,0.11165795985956396,1.6681200000000043,1.383115485891366,3.8810000000000002,0.8913518525251407,6.030360000000006,0.6810960930735124,0.0,0.0,0.0,0.0,0.0,0.0,5
demo_seeded,pg_spie,0.5439999999999999,0.04037325847637268,0.0,0.0,0.374,0.4384724905852133,0.128,0.15063822556044662,1.4890250000000043,2.1153760422942587,3.882,1.3303516922227747,5.555380000000004,0.6536384413420036,0.0,0.0,0.0,0.0,0.0,0.0,5
demo_seeded,pg_spie_r2_k1,0.546,0.03781534080237805,0.025,0.05590169943749475,0.3085,0.38470199505591335,0.1045,0.1307119925638042,1.1877700000000035,1.8993639151864803,4.0895,1.1536537067075197,5.432800000000002,0.5992455548437562,1306.8,1574.9994285713249,53.94518188234662,53.161982700761335,0.09325834708353974,0.08754986218463581,5
demo_seeded,pg_spie_r2_k4,0.546,0.03781534080237805,0.0,0.0,0.039,0.050423208941914835,0.013000000000000001,0.016807736313971613,-0.050544999999998994,0.2920693097322966,4.8585,0.3379191841254354,4.944500000000001,0.6957326821416391,192.6,202.3235033306808,71.37477471555499,50.59425115382145,0.653546306068286,0.3434706948204581,5
demo_seeded,pg_spie_r2_k8,0.5439999999999999,0.0403732584763727,0.0,0.0,0.0225,0.010606601717798213,0.0075,0.0035355339059327377,-0.13181999999999927,0.07912427408829702,4.817,0.1598671323318211,4.9426000000000005,0.6864905862428113,230.6,180.7866145487547,163.73614635227477,102.17856238049893,1.021584946132452,0.5678195832280067,5
