episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,41.044580114319494,0.2904488556087017,96,0,0,0,0.0,0.0,0.0,0
2,58.17448619847704,0.3276141214629878,276,0,0,0,0.0,0.0,0.0,0
3,33.50396879448337,0.2703395187854767,95,0,0,0,0.0,0.0,0.0,0
4,39.87431707639851,0.2603129993314328,115,0,0,0,0.0,0.0,0.0,0
5,29.39778849722406,0.26067072419743786,95,0,0,0,0.0,0.0,0.0,0
6,28.11025627073073,0.25185961095910325,95,0,0,0,0.0,0.0,0.0,0
7,26.9345036635115,0.2505167474907436,89,0,0,0,0.0,0.0,0.0,0
8,27.43112367833796,0.23845176824501582,105,0,0,0,0.0,0.0,0.0,0
9,27.310579821189535,0.26702882725941507,95,0,0,0,0.0,0.0,0.0,0
10,24.38095131801173,0.28530167381173555,97,0,0,0,0.0,0.0,0.0,0
11,28.29685891354079,0.2521018052770608,276,0,0,0,0.0,0.0,0.0,0
12,22.75701904608849,0.2148971430112406,97,0,0,0,0.0,0.0,0.0,0
13,27.202874292774737,0.20372336419920126,276,0,0,0,0.0,0.0,0.0,0
14,24.12237048606702,0.19797541170070568,96,0,0,0,0.0,0.0,0.0,0
15,22.346840397192707,0.21242874235876144,93,0,0,0,0.0,0.0,0.0,0
16,21.93504003750405,0.2869172570251283,105,0,0,0,0.0,0.0,0.0,0
17,20.390456015930667,0.25023216291477807,95,0,0,0,0.0,0.0,0.0,0
18,19.963830303300156,0.25401740513349835,95,0,0,0,0.0,0.0,0.0,0
19,20.10407642800839,0.2019789744913578,100,0,0,0,0.0,0.0,0.0,0
20,20.16480303411692,0.20038492381572723,105,0,0,0,0.0,0.0,0.0,0
21,18.75491560053332,0.17745785054407623,95,0,0,0,0.0,0.0,0.0,0
22,21.000547680103146,0.17797667789272964,96,0,0,0,0.0,0.0,0.0,0
23,23.17698766614889,0.16906574956964757,276,0,0,0,0.0,0.0,0.0,0
24,19.968526507640366,0.25262424898775,95,0,0,0,0.0,0.0,0.0,0
25,22.25016858724206,0.21777879033723604,276,0,0,0,0.0,0.0,0.0,0
26,21.749432165185276,0.16774971067797448,276,0,0,0,0.0,0.0,0.0,0
27,35.51328890831627,0.1650776909529299,276,0,0,0,0.0,0.0,0.0,0
28,16.744532080545753,0.1572331315309731,97,0,0,0,0.0,0.0,0.0,0
29,23.14495190882654,0.21780579642433187,276,0,0,0,0.0,0.0,0.0,0
30,19.828192085001856,0.17444002232922798,228,0,0,0,0.0,0.0,0.0,0
31,18.2676146497256,0.15306059503927827,96,0,0,0,0.0,0.0,0.0,0
32,21.486379826316416,0.1532994013927553,276,0,0,0,0.0,0.0,0.0,0
33,20.603211357123037,0.18352545541373716,276,0,0,0,0.0,0.0,0.0,0
34,16.322729134980534,0.18390291363000869,100,0,0,0,0.0,0.0,0.0,0
35,20.125745361004338,0.1703611314026774,276,0,0,0,0.0,0.0,0.0,0
36,15.3853424493103,0.1530071676112293,89,0,0,0,0.0,0.0,0.0,0
37,19.745407635100168,0.1392874296322681,276,0,0,0,0.0,0.0,0.0,0
38,19.73379762957045,0.19037853923720727,276,0,0,0,0.0,0.0,0.0,0
39,16.584980406466308,0.18153137792097895,95,0,0,0,0.0,0.0,0.0,0
40,16.304738663215467,0.16207972051281677,95,0,0,0,0.0,0.0,0.0,0
