episode,intrinsic_contribution,td_abs_mean,learn_calls
1,0.0,0.5237202479679516,276
2,0.0,0.5041577613008195,276
3,0.0,0.47129812524856435,276
4,0.0,0.37373353543596854,276
5,0.0,0.26458337548040395,276
6,0.0,0.24285742288887285,276
7,0.0,0.24523325348812816,276
8,0.0,0.1512321984746318,276
9,0.0,0.1101616372867231,276
10,0.0,0.09928530305489033,276
11,0.0,0.09823560081692277,276
12,0.0,0.03419480060119236,276
13,0.0,0.03148295566358644,276
14,0.0,0.029982944110246455,276
15,0.0,0.023985710403328572,276
16,0.0,0.019723686457112217,276
17,0.0,0.017942511230248256,276
18,0.0,0.019367887564273416,276
19,0.0,0.01583920929418958,276
20,0.0,0.014866130661043891,276
21,0.0,0.013878192786343288,276
22,0.0,0.01269271840726066,276
23,0.0,0.012934148291368847,276
24,0.0,0.01180975161243122,276
25,0.0,0.010368620917754437,276
26,0.0,0.010573494722189354,276
27,0.0,0.008907914131312915,276
28,0.0,0.008109901012663824,276
29,0.0,0.007432172601313695,276
30,0.0,0.008207464491125142,276
31,0.0,0.007217007485029382,276
32,0.0,0.006700004606197278,276
33,0.0,0.006879855865153713,276
34,0.0,0.00708165656660508,276
35,0.0,0.006945826000183065,276
36,0.0,0.00627337707935468,276
37,0.0,0.007439661583782215,276
38,0.0,0.0066780699062687545,276
39,0.0,0.0062534153137518015,276
40,0.0,0.006336246578333278,276
41,0.0,0.006977544409101424,276
42,0.0,0.0065359954479271955,276
43,0.0,0.0065777150330309205,276
44,0.0,0.007016019624037047,276
45,0.0,0.006863873187061129,276
46,0.0,0.006260450219101124,276
47,0.0,0.006103243194587961,276
48,0.0,0.008093155869890166,276
49,0.0,0.007168671661191553,276
50,0.0,0.006568835256958677,276
51,0.0,0.007432963850948474,276
52,0.0,0.008689802620843377,276
53,0.0,0.0069741187954618445,276
54,0.0,0.0068780702397065316,276
55,0.0,0.007328578421130668,276
56,0.0,0.006638126368499428,276
57,0.0,0.006563060017694058,276
58,0.0,0.006359382863223985,276
59,0.0,0.006413033571215751,276
60,0.0,0.005945152219256683,276
61,0.0,0.005651837222419841,276
62,0.0,0.00605274078881611,276
63,0.0,0.005921768139291933,276
64,0.0,0.005285201812723139,276
65,0.0,0.005247859360204767,276
66,0.0,0.006224273065395275,276
67,0.0,0.005780453333104758,276
68,0.0,0.005466721916530767,276
69,0.0,0.005795954777251767,276
70,0.0,0.006127883265118884,276
71,0.0,0.00561247541623163,276
72,0.0,0.005245560348249864,276
73,0.0,0.0057843856022531245,276
74,0.0,0.005413239777925006,276
75,0.0,0.005177549725108227,276
76,0.0,0.005378895435833197,276
77,0.0,0.0058409220967576775,276
78,0.0,0.005631622480417507,276
79,0.0,0.005261594250771231,276
80,0.0,0.005797032730829349,276
81,0.0,0.00587216507140682,276
82,0.0,0.005566506428083918,276
83,0.0,0.005148733668265513,276
84,0.0,0.006067458765439527,276
85,0.0,0.005932443053124176,276
86,0.0,0.005635975050213544,276
87,0.0,0.005786054694275979,276
88,0.0,0.005812091035835877,276
89,0.0,0.005505571611718261,276
90,0.0,0.005394991181041722,276
91,0.0,0.005578640588572708,276
92,0.0,0.005207488554583835,276
93,0.0,0.004890869399431445,276
94,0.0,0.005195822257993986,276
95,0.0,0.005758123516199597,276
96,0.0,0.00569846107121692,276
97,0.0,0.005584483002008789,276
98,0.0,0.005740343749124989,276
99,0.0,0.006003919036458314,276
100,0.0,0.005841946655351237,276
101,0.0,0.005947406281399932,276
102,0.0,0.005830202725769925,276
103,0.0,0.006011522832272602,276
104,0.0,0.006228194992982553,276
105,0.0,0.006463526052159622,276
106,0.0,0.006188507209552209,276
107,0.0,0.0053981028866711194,276
108,0.0,0.00558873075330495,276
109,0.0,0.005957378104896001,276
110,0.0,0.005891706325464706,276
111,0.0,0.0057419839414659946,276
112,0.0,0.005625417135466916,276
113,0.0,0.006289208770149212,276
114,0.0,0.005560848670437986,276
115,0.0,0.005628774960802031,276
116,0.0,0.005658227938524299,276
117,0.0,0.005217062781794348,276
118,0.0,0.004943423609222299,276
119,0.0,0.0048646677034043205,276
120,0.0,0.005678973299032752,276
121,0.0,0.005910152734756685,276
122,0.0,0.005375952036389946,276
123,0.0,0.005449560221176648,276
124,0.0,0.005097099461768201,276
125,0.0,0.005015108927551225,276
126,0.0,0.004839732850719567,276
127,0.0,0.005027689705299133,276
128,0.0,0.0053162422441148565,276
129,0.0,0.004916509689317773,276
130,0.0,0.0053169119013203444,276
131,0.0,0.005268255073199238,276
132,0.0,0.0049978791317646055,276
133,0.0,0.004802196075721387,276
134,0.0,0.004736273500568949,276
135,0.0,0.004999374194691579,276
136,0.0,0.004600263852794803,276
137,0.0,0.004171618529548194,276
138,0.0,0.004701982388961251,276
139,0.0,0.005091010985146884,276
140,0.0,0.004444526639206848,276
141,0.0,0.004480021900288167,276
142,0.0,0.004561830111239376,276
143,0.0,0.004565524643428786,276
144,0.0,0.004285267265716001,276
145,0.0,0.00439691777843847,276
146,0.0,0.004631203072030853,276
147,0.0,0.004713328971959435,276
148,0.0,0.004499391043572215,276
149,0.0,0.004699547713507723,276
150,0.0,0.0046534023443371925,276
151,0.0,0.004382846057010086,276
152,0.0,0.00435951617512636,276
153,0.0,0.004382191462934935,276
154,0.0,0.004443519926744689,276
155,0.0,0.004638871914484416,276
156,0.0,0.00478757253723165,276
157,0.0,0.004650017271068055,276
158,0.0,0.00464318470398396,276
159,0.0,0.004576228076484108,276
160,0.0,0.004890553372324971,276
161,0.0,0.0045030885494138665,276
162,0.0,0.00474025156143108,276
163,0.0,0.00459961268791011,276
164,0.0,0.004286064241634871,276
165,0.0,0.00412433895373555,276
166,0.0,0.003965098068347552,276
167,0.0,0.004130073843280907,276
168,0.0,0.003814525715838038,276
169,0.0,0.0038395445385569897,276
170,0.0,0.003994813966699809,276
171,0.0,0.0042485297890380025,276
172,0.0,0.0041341748218511,276
173,0.0,0.004256653507489819,276
174,0.0,0.003917716207333665,276
175,0.0,0.004489979107756221,276
176,0.0,0.004143474589817334,276
177,0.0,0.00418334695480197,276
178,0.0,0.004121413202180217,276
179,0.0,0.0040965061035830586,276
180,0.0,0.004326612060126997,276
181,0.0,0.004472558974605594,276
182,0.0,0.004484436620681452,276
183,0.0,0.004032883885910438,276
184,0.0,0.004327968956625926,276
185,0.0,0.009303089619303742,276
186,0.0,0.009116689648404987,276
187,0.0,0.009702537865951603,276
188,0.0,0.009117828793418796,276
189,0.0,0.009168377896919306,276
190,0.0,0.00853841439517134,276
191,0.0,0.008452579257604868,276
192,0.0,0.008959914081007835,276
193,0.0,0.01087474953248233,276
194,0.0,0.010405573125867902,276
195,0.0,0.008507858825159137,276
196,0.0,0.009209855117133238,276
197,0.0,0.009169646346455684,276
198,0.0,0.009142398577777372,276
199,0.0,0.009148338509291627,276
200,0.0,0.01045280636669528,276
201,0.0,0.010897386729703758,276
202,0.0,0.009481725061946698,276
203,0.0,0.010388324189040324,276
204,0.0,0.010563870069429116,276
205,0.0,0.009638719377951507,276
206,0.0,0.009818868217247444,276
207,0.0,0.00967938486786991,276
208,0.0,0.00912400354138589,276
209,0.0,0.009370160663662397,276
210,0.0,0.010508325334766583,276
211,0.0,0.011846933738274527,276
212,0.0,0.015618999817651575,276
213,0.0,0.013780446031360307,276
214,0.0,0.011512764274864796,276
215,0.0,0.013544490942191602,276
216,0.0,0.012600288501994657,276
217,0.0,0.010719269004555932,276
218,0.0,0.013632909081829037,276
219,0.0,0.012949049000398836,276
220,0.0,0.011520929906206826,276
221,0.0,0.011223406964521586,276
222,0.0,0.013579249172808899,276
223,0.0,0.011979708829354764,276
224,0.0,0.012041059776506238,276
225,0.0,0.013938178876887305,276
226,0.0,0.012853775426502461,276
227,0.0,0.01292640269578745,276
228,0.0,0.013195418071109747,276
229,0.0,0.012290934355511074,276
230,0.0,0.012574411194731036,276
231,0.0,0.013296895483306245,276
232,0.0,0.013200907390969603,276
233,0.0,0.012395987278727842,276
234,0.0,0.012683385510699472,276
235,0.0,0.01298396766482704,276
236,0.0,0.01341633290639552,276
237,0.0,0.013373556842123146,276
238,0.0,0.01364255431479356,276
239,0.0,0.013657517958958835,276
240,0.0,0.014151967800411301,276
241,0.0,0.013806064326343114,276
242,0.0,0.012508046995524479,276
243,0.0,0.014318665373139083,276
244,0.0,0.015388477922660177,276
245,0.0,0.013440258374127248,276
246,0.0,0.01442820390186988,276
247,0.0,0.015854392686615818,276
248,0.0,0.014158825271938374,276
249,0.0,0.013974496335520045,276
250,0.0,0.013430722822111262,276
251,0.0,0.01829750404652694,276
252,0.0,0.015505244074713277,276
253,0.0,0.01616124045846147,276
254,0.0,0.01923979753020989,276
255,0.0,0.022466348507779017,276
256,0.0,0.019660353070070993,276
257,0.0,0.019534249385089977,276
258,0.0,0.025569924656166764,276
259,0.0,0.024199028276716886,276
260,0.0,0.02304000296778437,276
261,0.0,0.024111317474044103,276
262,0.0,0.028573850567952013,276
263,0.0,0.027081010022969997,276
264,0.0,0.027181875426322222,276
265,0.0,0.030398937141306807,276
266,0.0,0.031018173996952995,276
267,0.0,0.028602290358664333,276
268,0.0,0.028818627512352406,276
269,0.0,0.03737953962906655,276
270,0.0,0.03563861822223534,276
271,0.0,0.03482352723569974,276
272,0.0,0.03745688357646915,276
273,0.0,0.03747140147142868,276
274,0.0,0.035546389914563166,276
275,0.0,0.03284348845751821,276
276,0.0,0.03977218239932605,276
277,0.0,0.038366892887954265,276
278,0.0,0.03582388708583903,276
279,0.0,0.03503321101079169,276
280,0.0,0.03941734947696112,276
281,0.0,0.03454946972213793,276
282,0.0,0.032915528944653015,276
283,0.0,0.0355023623822068,276
284,0.0,0.034240744009182075,276
285,0.0,0.03158861659197272,276
286,0.0,0.029119950847403295,276
287,0.0,0.03337610146516691,276
288,0.0,0.03063465065687247,276
289,0.0,0.03166809557275711,276
290,0.0,0.031768793861071266,276
291,0.0,0.03480542901957381,276
292,0.0,0.030286298572099295,276
