episode,intrinsic_contribution,td_abs_mean,learn_calls
1,0.0,0.5343558550339894,276
2,0.0,0.5022574421018362,276
3,0.0,0.4507458549991682,276
4,0.0,0.39412348263937497,276
5,0.0,0.27714662393555045,276
6,0.0,0.25486032658027136,276
7,0.0,0.2523893643764482,276
8,0.0,0.1574968229641841,276
9,0.0,0.12485673239090196,276
10,0.0,0.11152909733894942,276
11,0.0,0.09397250262048581,276
12,0.0,0.038195602055908974,276
13,0.0,0.03395538458573646,276
14,0.0,0.03140422152827723,276
15,0.0,0.028646374646020864,276
16,0.0,0.023600526255272005,276
17,0.0,0.02253368806998259,276
18,0.0,0.021926998400358833,276
19,0.0,0.019808463514377567,276
20,0.0,0.01683568371547575,276
21,0.0,0.017587609678520348,276
22,0.0,0.017054586823138852,276
23,0.0,0.013504483834907844,276
24,0.0,0.012703181900745392,276
25,0.0,0.012460697626195632,276
26,0.0,0.011624654397314442,276
27,0.0,0.01159231494302335,276
28,0.0,0.010739415512838657,276
29,0.0,0.009783832638092555,276
30,0.0,0.009846697026607242,276
31,0.0,0.008371639340454578,276
32,0.0,0.00799342468077236,276
33,0.0,0.008393661760171686,276
34,0.0,0.00853995299236714,276
35,0.0,0.007606118377568066,276
36,0.0,0.006853270373118205,276
37,0.0,0.007424152228454856,276
38,0.0,0.006927062077380285,276
39,0.0,0.006171308044492658,276
40,0.0,0.006490307124466568,276
41,0.0,0.007117918378713986,276
42,0.0,0.006428627713171738,276
43,0.0,0.006826008823565275,276
44,0.0,0.008099421341667303,276
45,0.0,0.007661858875560912,276
46,0.0,0.006840202198161379,276
47,0.0,0.006735631279930796,276
48,0.0,0.008757716890060059,276
49,0.0,0.007558760707320618,276
50,0.0,0.007156793323372477,276
51,0.0,0.007869016466851252,276
52,0.0,0.007403704707267816,276
53,0.0,0.006898505269023387,276
54,0.0,0.00647973861930001,276
55,0.0,0.007645741488069188,276
56,0.0,0.006973236141240467,276
57,0.0,0.0063444431263791476,276
58,0.0,0.006610465278187632,276
59,0.0,0.007426825844669255,276
60,0.0,0.006474671714966172,276
61,0.0,0.0060699486816504404,276
62,0.0,0.006863084111355947,276
63,0.0,0.006709806065992924,276
64,0.0,0.006420491055747413,276
65,0.0,0.006072744450437418,276
66,0.0,0.0063830138204376335,276
67,0.0,0.005456890233461678,276
68,0.0,0.005454148181066241,276
69,0.0,0.005550923063824682,276
70,0.0,0.0057621194096957,276
71,0.0,0.005292092272809342,276
72,0.0,0.005323029448872136,276
73,0.0,0.005769491793783516,276
74,0.0,0.005448111253655583,276
75,0.0,0.0050778891165754285,276
76,0.0,0.005411808457448269,276
77,0.0,0.005523156945802865,276
78,0.0,0.005290465454732918,276
79,0.0,0.005145101362596388,276
80,0.0,0.005707602229212289,276
81,0.0,0.00568597322832658,276
82,0.0,0.005658812206778405,276
83,0.0,0.004930774262849835,276
84,0.0,0.0052781152307811744,276
85,0.0,0.005171786679926774,276
86,0.0,0.004983609847629956,276
87,0.0,0.0047730565015429065,276
88,0.0,0.0057804458167241965,276
89,0.0,0.005499648602605136,276
90,0.0,0.005070174219208243,276
91,0.0,0.0055571946811497856,276
92,0.0,0.0059961340891237815,276
93,0.0,0.005656886654332334,276
94,0.0,0.005345025122590849,276
95,0.0,0.005915872327497472,276
96,0.0,0.0055838908394461205,276
97,0.0,0.005343243294982644,276
98,0.0,0.005508867897214773,276
99,0.0,0.006176140576945213,276
100,0.0,0.005981262072252676,276
101,0.0,0.005703357109914709,276
102,0.0,0.0058704716654534896,276
103,0.0,0.005751098171247682,276
104,0.0,0.005411699583814682,276
105,0.0,0.0054420755831929655,276
106,0.0,0.005818407391231723,276
107,0.0,0.005635542491369922,276
108,0.0,0.005392798282496253,276
109,0.0,0.005907154394030247,276
110,0.0,0.006418679480650125,276
111,0.0,0.006560903217177838,276
112,0.0,0.005702203665218869,276
113,0.0,0.0061165741433902385,276
114,0.0,0.005852853401017416,276
115,0.0,0.006031021060746001,276
116,0.0,0.005750412026089549,276
117,0.0,0.005945798058562196,276
118,0.0,0.005730084485232668,276
119,0.0,0.005137587850238534,276
120,0.0,0.005671173893421403,276
121,0.0,0.005561546409887303,276
122,0.0,0.005463617167982232,276
123,0.0,0.0051205414608863275,276
124,0.0,0.005915962742553835,276
125,0.0,0.005363244729528231,276
126,0.0,0.00520286109868734,276
127,0.0,0.00550389085876067,276
128,0.0,0.005788872803838087,276
129,0.0,0.005916972777914202,276
130,0.0,0.0055463250837815194,276
131,0.0,0.005847424504083946,276
132,0.0,0.005413427560900648,276
133,0.0,0.005763930490449665,276
134,0.0,0.005353664606472181,276
135,0.0,0.005467879058678459,276
136,0.0,0.005035491174329882,276
137,0.0,0.00486764118777237,276
138,0.0,0.004985786331615046,276
139,0.0,0.005203451879450755,276
140,0.0,0.004908584320641028,276
141,0.0,0.004639550296933917,276
142,0.0,0.005001466818309079,276
143,0.0,0.0052033616347994275,276
144,0.0,0.005206020446021812,276
145,0.0,0.005212120689870115,276
146,0.0,0.004746267536614576,276
147,0.0,0.00443853748763196,276
148,0.0,0.004590973166067261,276
149,0.0,0.0045071117768900985,276
150,0.0,0.0045427806258701,276
151,0.0,0.004799811576115157,276
152,0.0,0.004485311302140463,276
153,0.0,0.0047356029398793326,276
154,0.0,0.004469550682899907,276
155,0.0,0.004273959803327486,276
156,0.0,0.004521067260150407,276
157,0.0,0.005015892556200371,276
158,0.0,0.005223927038310068,276
159,0.0,0.004708157048351469,276
160,0.0,0.004642957878852452,276
161,0.0,0.004913894756548647,276
162,0.0,0.004849785274110626,276
163,0.0,0.004913120658771283,276
164,0.0,0.0051825859902791035,276
165,0.0,0.004872738438543688,276
166,0.0,0.0047939183094295795,276
167,0.0,0.005453615111933238,276
168,0.0,0.0054525118481462305,276
169,0.0,0.005630065168193339,276
170,0.0,0.005110824112847879,276
171,0.0,0.0050267254734627795,276
172,0.0,0.005073411643262143,276
173,0.0,0.004890732020072207,276
174,0.0,0.004750275590450274,276
175,0.0,0.004920033792850386,276
176,0.0,0.004586891824568527,276
177,0.0,0.004768345672873429,276
178,0.0,0.0049694769921294155,276
179,0.0,0.005435294938185994,276
180,0.0,0.0052163048159749505,276
181,0.0,0.005042304039386142,276
182,0.0,0.005894826709940706,276
183,0.0,0.0051124002320516474,276
184,0.0,0.005040685697694889,276
185,0.0,0.005649957877577053,276
186,0.0,0.005393069763026753,276
187,0.0,0.005671824461044878,276
188,0.0,0.005645795136460683,276
189,0.0,0.005609354218535557,276
190,0.0,0.00550412197523089,276
191,0.0,0.00507485229552359,276
192,0.0,0.005243912444659171,276
193,0.0,0.006355941056044421,276
194,0.0,0.005798898346256465,276
195,0.0,0.0059100011021128275,276
196,0.0,0.006347859323875088,276
197,0.0,0.006084876658017005,276
198,0.0,0.005600594988841887,276
199,0.0,0.005602170911489351,276
200,0.0,0.006081881247919755,276
201,0.0,0.0051971137518589585,276
202,0.0,0.0052879465705094235,276
203,0.0,0.005265189362588622,276
204,0.0,0.005359181572440202,276
205,0.0,0.0051976730768649795,276
206,0.0,0.005280310340374168,276
207,0.0,0.005418718871795505,276
208,0.0,0.005127770368151529,276
209,0.0,0.005020938180150815,276
210,0.0,0.004918546684126815,276
211,0.0,0.0052849467729042835,276
212,0.0,0.004980033914815041,276
213,0.0,0.004759728756692746,276
214,0.0,0.005226889383081562,276
215,0.0,0.005855221103917322,276
216,0.0,0.004904310981594566,276
217,0.0,0.0049378052758781805,276
218,0.0,0.005408711508726296,276
219,0.0,0.0051211047262979155,276
220,0.0,0.004918084911786128,276
221,0.0,0.004702137356313567,276
222,0.0,0.00506991534696325,276
223,0.0,0.004937737499383967,276
224,0.0,0.00473326983510692,276
225,0.0,0.0047738281638779936,276
226,0.0,0.004690428091503301,276
227,0.0,0.0048555024668398864,276
228,0.0,0.004651064522213478,276
229,0.0,0.005131843689646896,276
230,0.0,0.005138885129438848,276
231,0.0,0.004727628399226544,276
232,0.0,0.004918530953717351,276
233,0.0,0.0059391312483374195,276
234,0.0,0.005417251230581947,276
235,0.0,0.005223383555067298,276
236,0.0,0.00540694806292869,276
237,0.0,0.0052341823997583406,276
238,0.0,0.005180065402848835,276
239,0.0,0.0048804885692611015,276
240,0.0,0.005689202255292701,276
241,0.0,0.005504357149365587,276
242,0.0,0.005754686520853336,276
243,0.0,0.005511400422277064,276
244,0.0,0.006128062773327195,276
245,0.0,0.005539643687054353,276
246,0.0,0.005841366203495072,276
247,0.0,0.006878358696627876,276
248,0.0,0.0064244359323376975,276
249,0.0,0.006718466518973203,276
250,0.0,0.006582794857778303,276
251,0.0,0.006830549757569975,276
252,0.0,0.006170481632369152,276
253,0.0,0.005879257894222341,276
254,0.0,0.0067830180109856465,276
255,0.0,0.007643537810983379,276
256,0.0,0.006992471760368326,276
257,0.0,0.0064004125888459384,276
258,0.0,0.008099731825548562,276
