episode,intrinsic_contribution,td_abs_mean,learn_calls
97,0.0,0.25324870662196824,276
98,0.0,0.2690208953251873,276
99,0.0,0.29565221136030945,276
100,0.0,0.2721017859876156,276
101,0.0,0.2717362784821054,276
102,0.0,0.2730534088568411,276
103,0.0,0.30589254022292467,276
104,0.0,0.26390512762726215,276
105,0.0,0.24274128626870073,276
106,0.0,0.2927861387530963,276
107,0.0,0.25077632587888965,276
108,0.0,0.26533624081723933,276
109,0.0,0.2411042119551828,276
110,0.0,0.3183872464882291,276
111,0.0,0.3114054682462112,276
112,0.0,0.29012470444043476,276
113,0.0,0.311817728522895,276
114,0.0,0.3277926011469917,276
115,0.0,0.31792011549291405,276
116,0.0,0.2998404128180034,276
117,0.0,0.33313383018948894,276
118,0.0,0.3336582714556784,276
119,0.0,0.3137446876777255,276
120,0.0,0.32270816368037375,276
121,0.0,0.31356702118680096,276
122,0.0,0.28551960428771767,276
123,0.0,0.2745057824405207,276
124,0.0,0.3282970273732275,276
125,0.0,0.30503144444546837,276
126,0.0,0.27478545456044917,276
127,0.0,0.3015802885959114,276
128,0.0,0.3328785695999429,276
129,0.0,0.3033948801997779,276
130,0.0,0.2879299924209498,276
131,0.0,0.28469848227889644,276
132,0.0,0.3069216928080372,276
133,0.0,0.28750475830789923,276
134,0.0,0.28177034471561946,276
135,0.0,0.324688953280017,276
136,0.0,0.3022798216105371,276
137,0.0,0.301898163297902,276
138,0.0,0.2970347981630028,276
139,0.0,0.31991710249280586,276
140,0.0,0.32476515906012576,276
141,0.0,0.2911886664620344,276
142,0.0,0.32697016886179,276
143,0.0,0.33242722427931387,276
144,0.0,0.30650647751231125,276
145,0.0,0.31208038551435957,276
146,0.0,0.3670942181910294,276
147,0.0,0.3234607526033685,276
148,0.0,0.3140905251105626,276
149,0.0,0.3301484395304452,276
150,0.0,0.3247380868896194,276
151,0.0,0.32740383098522824,276
152,0.0,0.3255115612477496,276
153,0.0,0.33802344612237334,276
154,0.0,0.31552121955631435,276
155,0.0,0.2935187668688055,276
156,0.0,0.309688181494889,276
157,0.0,0.3922714957616467,276
158,0.0,0.31551158341808594,276
159,0.0,0.3312960138031538,276
160,0.0,0.34181753734963527,276
161,0.0,0.30007406221567723,276
162,0.0,0.28076643809892127,276
163,0.0,0.2837053749548352,276
164,0.0,0.2831103112818538,276
165,0.0,0.2815329542626505,276
166,0.0,0.27211789570856787,276
167,0.0,0.2788540014754171,276
168,0.0,0.31342231763013895,276
169,0.0,0.2743920371800229,276
170,0.0,0.2602948068060737,276
171,0.0,0.2985655519085518,276
172,0.0,0.31997396753749985,276
173,0.0,0.29175696986308997,276
174,0.0,0.29329337546790857,276
175,0.0,0.309999929174133,276
176,0.0,0.3009195557754973,276
177,0.0,0.2921028992944006,276
178,0.0,0.27072952385397925,276
179,0.0,0.2827213210580142,276
180,0.0,0.2772057246470797,276
181,0.0,0.26692337715539377,276
182,0.0,0.27640970483206323,276
183,0.0,0.280281792462304,276
184,0.0,0.28017352823761926,276
185,0.0,0.26338201961007673,276
186,0.0,0.26223229870632075,276
187,0.0,0.26846650037644565,276
188,0.0,0.27541541000423225,276
189,0.0,0.24912843378125757,276
190,0.0,0.30462877760114876,276
191,0.0,0.2601535946022773,276
192,0.0,0.2433262263033269,276
193,0.0,0.24623581891258559,276
194,0.0,0.257958415220829,276
195,0.0,0.24194709756884022,276
196,0.0,0.2759396389828644,276
197,0.0,0.2751718441807274,276
198,0.0,0.26911846332360007,276
199,0.0,0.25476005392661993,276
200,0.0,0.26836275017779804,276
201,0.0,0.2408474241585835,276
202,0.0,0.24456895337156628,276
203,0.0,0.2556257521922606,276
204,0.0,0.25384065271287726,276
205,0.0,0.25879615950195684,276
206,0.0,0.25103320148975955,276
207,0.0,0.24453482660802378,276
208,0.0,0.2259625717457654,276
209,0.0,0.21624455530790315,276
210,0.0,0.23627408839546252,276
211,0.0,0.24986031476030315,276
212,0.0,0.2549278735574605,276
213,0.0,0.23227325143913427,276
214,0.0,0.241705604572443,276
215,0.0,0.24305122548147387,276
216,0.0,0.235000719356796,276
217,0.0,0.2131911787757839,276
218,0.0,0.2410590655129889,276
219,0.0,0.26405213333234406,276
220,0.0,0.26649606759673444,276
221,0.0,0.2569304132375164,276
222,0.0,0.23683483086094476,276
223,0.0,0.23704685230294,276
224,0.0,0.22377593766735948,276
225,0.0,0.24039408178541108,276
226,0.0,0.2287942843808644,276
227,0.0,0.22372947984199593,276
228,0.0,0.21846308445800905,276
229,0.0,0.22479403979968335,276
230,0.0,0.21024591729476833,276
231,0.0,0.21284925824274187,276
232,0.0,0.22902834293958935,276
233,0.0,0.24075865232642146,276
234,0.0,0.2348057174704213,276
235,0.0,0.2484134060425171,276
236,0.0,0.2347432920790237,276
237,0.0,0.22314368863252626,276
238,0.0,0.248935971867995,276
239,0.0,0.23898068907252257,276
240,0.0,0.23220987288632255,276
241,0.0,0.22319658767377984,276
242,0.0,0.2442638639198697,276
243,0.0,0.2286511425036883,276
244,0.0,0.24166497898598513,276
245,0.0,0.24971671726392664,276
246,0.0,0.2605042211387468,276
247,0.0,0.2604008144226627,276
248,0.0,0.24360596736812073,276
249,0.0,0.2560033763124459,276
250,0.0,0.2360993718755418,276
251,0.0,0.27498384843162005,276
252,0.0,0.28002764549160347,276
253,0.0,0.26682823704744596,276
254,0.0,0.2705491220281608,276
255,0.0,0.25630260385788867,276
256,0.0,0.2640573292214801,276
257,0.0,0.27641509786464163,276
258,0.0,0.24626960019594518,276
259,0.0,0.24334759956252747,276
260,0.0,0.2559259736073622,276
261,0.0,0.24666819853735142,276
262,0.0,0.24341382269842038,276
263,0.0,0.23347601372802604,276
264,0.0,0.25101049600735953,276
265,0.0,0.2351450640168311,276
266,0.0,0.2607960889412873,276
267,0.0,0.23775324959685837,276
268,0.0,0.2569876812074495,276
269,0.0,0.24974272157187047,276
270,0.0,0.2549747436482837,276
271,0.0,0.2534995087678882,276
272,0.0,0.2397631078256645,276
273,0.0,0.22749555191915968,276
274,0.0,0.215166835087365,276
275,0.0,0.23198559216183165,276
276,0.0,0.24167261577710725,276
277,0.0,0.22460825050222702,276
278,0.0,0.24741375997014667,276
279,0.0,0.2389506854224896,276
280,0.0,0.22624654063711996,276
281,0.0,0.22840433089953402,276
282,0.0,0.2246000031684188,276
283,0.0,0.228983113191266,276
284,0.0,0.22680390588399293,276
285,0.0,0.2204837929457426,276
286,0.0,0.2263497404916131,276
287,0.0,0.21941933602742528,276
288,0.0,0.2335002405056055,276
289,0.0,0.23028779969267224,276
290,0.0,0.22594830212925654,276
291,0.0,0.20360693427315657,276
292,0.0,0.22274729101986124,276
293,0.0,0.25233371021307033,276
294,0.0,0.2148220768009407,276
295,0.0,0.23645702549728795,276
296,0.0,0.23515648718761362,276
297,0.0,0.21015868230682352,276
298,0.0,0.21615192083560902,276
299,0.0,0.2598698043358931,276
300,0.0,0.2393301750762739,276
301,0.0,0.21946686041959818,276
302,0.0,0.22453812682542248,276
303,0.0,0.22030086569704008,276
304,0.0,0.20841086240134377,276
305,0.0,0.22982935067536175,276
306,0.0,0.22561098883549371,276
307,0.0,0.22024483212094376,276
308,0.0,0.22974792978577857,276
309,0.0,0.22970593890742116,276
310,0.0,0.21643260723330837,276
311,0.0,0.2302142009139061,276
312,0.0,0.23353143111951108,276
313,0.0,0.20358437580474908,276
314,0.0,0.2401780090632214,276
315,0.0,0.2602241428272016,276
316,0.0,0.22437728015516978,276
317,0.0,0.2335541964225147,276
318,0.0,0.22245007866750593,276
319,0.0,0.22994076808833558,276
320,0.0,0.2311213324521331,276
321,0.0,0.23008516142009824,276
322,0.0,0.23107571011760097,276
323,0.0,0.23778980419687604,276
324,0.0,0.2553775711659936,276
325,0.0,0.29470897115011147,276
326,0.0,0.2539996660813905,276
327,0.0,0.25684654507516086,276
328,0.0,0.2411024361524893,276
329,0.0,0.2555299269278412,276
330,0.0,0.24815812445097213,276
331,0.0,0.2529646607412808,276
332,0.0,0.2463339259982973,276
333,0.0,0.23280168157340825,276
334,0.0,0.23671534819447476,276
335,0.0,0.24310150154042934,276
336,0.0,0.2705943403576595,276
337,0.0,0.27059071794476197,276
338,0.0,0.2664398813377256,276
339,0.0,0.2753901883311894,276
340,0.0,0.255055676119915,276
341,0.0,0.2435563990333374,276
342,0.0,0.2552707413400429,276
343,0.0,0.24902540466923645,276
344,0.0,0.2332277929113395,276
345,0.0,0.23534049954859243,276
346,0.0,0.24569497135994228,276
347,0.0,0.2662683778806873,276
348,0.0,0.2447574629407862,276
349,0.0,0.24333592895688355,276
350,0.0,0.24403058756412804,276
351,0.0,0.22863244581157746,276
352,0.0,0.2556138945662457,276
353,0.0,0.2285228354073521,276
354,0.0,0.27394442848753237,276
355,0.0,0.2405303093618241,276
356,0.0,0.24203782809385355,276
357,0.0,0.2381826321715894,276
358,0.0,0.2693141747158075,276
359,0.0,0.22819108224433401,276
360,0.0,0.2436152266041524,276
361,0.0,0.24423740032142488,276
362,0.0,0.22169660782252532,276
363,0.0,0.23645966818583183,276
364,0.0,0.20712490333919076,276
365,0.0,0.25753803400025854,276
366,0.0,0.2391211799737336,276
367,0.0,0.23537114375959273,276
368,0.0,0.22322280915535014,276
369,0.0,0.25415784530881524,276
370,0.0,0.21491816507625408,276
371,0.0,0.21766064521195233,276
372,0.0,0.23980174478197444,276
373,0.0,0.22278718250817148,276
374,0.0,0.21968130518992743,276
375,0.0,0.19833693653345108,276
376,0.0,0.1970033622954203,276
377,0.0,0.21454038249625676,276
378,0.0,0.21025576955382375,276
379,0.0,0.1945662374837675,276
380,0.0,0.18414437949009563,276
381,0.0,0.1877243244561596,276
382,0.0,0.1895780129817085,276
383,0.0,0.20615333205331926,276
384,0.0,0.17575170353486919,276
385,0.0,0.18918756357785585,276
386,0.0,0.2184290424313234,276
387,0.0,0.19204055005009624,276
388,0.0,0.19669820460072462,276
389,0.0,0.19435575939175012,276
390,0.0,0.1857120118279388,276
391,0.0,0.1977298959441807,276
392,0.0,0.1737775258395983,276
393,0.0,0.17379043796572133,276
394,0.0,0.1737616671708183,276
395,0.0,0.17850090876437616,276
396,0.0,0.18236904483342517,276
397,0.0,0.16997456226659857,276
398,0.0,0.17031391332114953,276
399,0.0,0.1866831101909064,276
400,0.0,0.1930171861920668,276
