episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic
121,0.0,0.08733404052538285,276,0,0,0,0.0,0.0
122,0.0,0.07837372213818025,276,0,0,0,0.0,0.0
123,0.0,0.1202101737152839,276,0,0,0,0.0,0.0
124,0.0,0.12727332637410296,107,0,0,0,0.0,0.0
125,0.0,0.11714324727654457,96,0,0,0,0.0,0.0
126,0.0,0.08879922319581543,276,0,0,0,0.0,0.0
127,0.0,0.08486323837529529,99,0,0,0,0.0,0.0
128,0.0,0.08046602270147507,276,0,0,0,0.0,0.0
129,0.0,0.11777648410719374,276,0,0,0,0.0,0.0
130,0.0,0.08871758096696188,96,0,0,0,0.0,0.0
131,0.0,0.08207704506112613,276,0,0,0,0.0,0.0
132,0.0,0.07505870399915654,276,0,0,0,0.0,0.0
133,0.0,0.10209584641067879,276,0,0,0,0.0,0.0
134,0.0,0.10292324847450443,102,0,0,0,0.0,0.0
135,0.0,0.09075814597578584,276,0,0,0,0.0,0.0
136,0.0,0.08296926319599152,95,0,0,0,0.0,0.0
137,0.0,0.08374668929038696,103,0,0,0,0.0,0.0
138,0.0,0.08153208342475304,276,0,0,0,0.0,0.0
139,0.0,0.11379642771098061,276,0,0,0,0.0,0.0
140,0.0,0.08433534618881014,99,0,0,0,0.0,0.0
141,0.0,0.08938597176439952,276,0,0,0,0.0,0.0
142,0.0,0.08571992922520293,276,0,0,0,0.0,0.0
143,0.0,0.11532958367160548,107,0,0,0,0.0,0.0
144,0.0,0.1042137743662233,276,0,0,0,0.0,0.0
145,0.0,0.08616131355967184,99,0,0,0,0.0,0.0
146,0.0,0.07753051648798742,95,0,0,0,0.0,0.0
147,0.0,0.07268864461693211,276,0,0,0,0.0,0.0
148,0.0,0.08928689283683248,276,0,0,0,0.0,0.0
149,0.0,0.1131704455143527,95,0,0,0,0.0,0.0
150,0.0,0.10436131728982384,88,0,0,0,0.0,0.0
151,0.0,0.09145848877797617,107,0,0,0,0.0,0.0
152,0.0,0.08081753712147474,100,0,0,0,0.0,0.0
153,0.0,0.0853747186538215,107,0,0,0,0.0,0.0
154,0.0,0.08006381794162419,276,0,0,0,0.0,0.0
155,0.0,0.0733549236959102,102,0,0,0,0.0,0.0
156,0.0,0.11014010758557613,276,0,0,0,0.0,0.0
157,0.0,0.08475715698053439,276,0,0,0,0.0,0.0
158,0.0,0.08014752757668063,276,0,0,0,0.0,0.0
159,0.0,0.07527979904586829,103,0,0,0,0.0,0.0
160,0.0,0.10727271167696387,276,0,0,0,0.0,0.0
161,0.0,0.10209018211359176,107,0,0,0,0.0,0.0
162,0.0,0.09188615607664637,276,0,0,0,0.0,0.0
163,0.0,0.07699949984603069,102,0,0,0,0.0,0.0
164,0.0,0.07797375772344439,95,0,0,0,0.0,0.0
165,0.0,0.08201140839606523,100,0,0,0,0.0,0.0
166,0.0,0.08598190701557594,103,0,0,0,0.0,0.0
167,0.0,0.11148171982579473,276,0,0,0,0.0,0.0
168,0.0,0.09739564962685109,100,0,0,0,0.0,0.0
169,0.0,0.08192978472705337,276,0,0,0,0.0,0.0
170,0.0,0.07658355434735616,99,0,0,0,0.0,0.0
171,0.0,0.0776029568269988,107,0,0,0,0.0,0.0
172,0.0,0.08924417828034231,276,0,0,0,0.0,0.0
173,0.0,0.10276985638639302,103,0,0,0,0.0,0.0
174,0.0,0.0892163194643641,103,0,0,0,0.0,0.0
175,0.0,0.08367721469778763,95,0,0,0,0.0,0.0
176,0.0,0.07836724217117265,276,0,0,0,0.0,0.0
177,0.0,0.06906771232289347,88,0,0,0,0.0,0.0
178,0.0,0.07420727207014959,96,0,0,0,0.0,0.0
179,0.0,0.0899645233310867,276,0,0,0,0.0,0.0
180,0.0,0.08524013936951541,276,0,0,0,0.0,0.0
181,0.0,0.07871864782646298,88,0,0,0,0.0,0.0
182,0.0,0.06908512550095718,276,0,0,0,0.0,0.0
183,0.0,0.07070516443280415,107,0,0,0,0.0,0.0
184,0.0,0.07753982365999407,103,0,0,0,0.0,0.0
185,0.0,0.10131606593242158,276,0,0,0,0.0,0.0
186,0.0,0.08034612183067677,276,0,0,0,0.0,0.0
187,0.0,0.06990198780229126,276,0,0,0,0.0,0.0
188,0.0,0.07553288522783828,276,0,0,0,0.0,0.0
189,0.0,0.08256788250814745,276,0,0,0,0.0,0.0
190,0.0,0.07225778600389975,276,0,0,0,0.0,0.0
191,0.0,0.0638518846657091,103,0,0,0,0.0,0.0
192,0.0,0.062441043478126325,96,0,0,0,0.0,0.0
193,0.0,0.08072307444029096,276,0,0,0,0.0,0.0
194,0.0,0.103903149664402,100,0,0,0,0.0,0.0
195,0.0,0.07763023069128394,96,0,0,0,0.0,0.0
196,0.0,0.08606926261475592,99,0,0,0,0.0,0.0
197,0.0,0.07768628831304934,276,0,0,0,0.0,0.0
198,0.0,0.07038592073683426,107,0,0,0,0.0,0.0
199,0.0,0.0748422853378714,276,0,0,0,0.0,0.0
200,0.0,0.09850791702482188,107,0,0,0,0.0,0.0
201,0.0,0.0796249880981834,276,0,0,0,0.0,0.0
202,0.0,0.07418543429751145,95,0,0,0,0.0,0.0
203,0.0,0.06690696983745223,95,0,0,0,0.0,0.0
204,0.0,0.06591737254833181,96,0,0,0,0.0,0.0
205,0.0,0.07020167429000139,100,0,0,0,0.0,0.0
206,0.0,0.08099580723522366,276,0,0,0,0.0,0.0
207,0.0,0.0883415819268034,99,0,0,0,0.0,0.0
208,0.0,0.07674984040035718,276,0,0,0,0.0,0.0
209,0.0,0.07225109610706568,100,0,0,0,0.0,0.0
210,0.0,0.06576149997071944,276,0,0,0,0.0,0.0
211,0.0,0.06437149172758355,102,0,0,0,0.0,0.0
212,0.0,0.08527288424095722,99,0,0,0,0.0,0.0
213,0.0,0.109391457681517,103,0,0,0,0.0,0.0
214,0.0,0.08805311044705087,276,0,0,0,0.0,0.0
215,0.0,0.06487454231018605,276,0,0,0,0.0,0.0
216,0.0,0.0625041130039355,276,0,0,0,0.0,0.0
217,0.0,0.09187840732435386,276,0,0,0,0.0,0.0
218,0.0,0.07082357959977041,96,0,0,0,0.0,0.0
219,0.0,0.07031484323459258,276,0,0,0,0.0,0.0
220,0.0,0.060828598796565464,276,0,0,0,0.0,0.0
221,0.0,0.08364379987714515,276,0,0,0,0.0,0.0
222,0.0,0.08327848712603252,99,0,0,0,0.0,0.0
223,0.0,0.07291690143756568,96,0,0,0,0.0,0.0
224,0.0,0.07094433780867553,276,0,0,0,0.0,0.0
225,0.0,0.06862238720329343,276,0,0,0,0.0,0.0
226,0.0,0.07435752944244693,96,0,0,0,0.0,0.0
227,0.0,0.09273631594049325,276,0,0,0,0.0,0.0
228,0.0,0.07161706263550381,276,0,0,0,0.0,0.0
229,0.0,0.06317969572230958,276,0,0,0,0.0,0.0
230,0.0,0.08063169745593399,276,0,0,0,0.0,0.0
231,0.0,0.08039759461055784,102,0,0,0,0.0,0.0
232,0.0,0.07438673683698627,276,0,0,0,0.0,0.0
233,0.0,0.06418078655475064,95,0,0,0,0.0,0.0
234,0.0,0.061051772820336796,107,0,0,0,0.0,0.0
235,0.0,0.06011245753981319,102,0,0,0,0.0,0.0
236,0.0,0.05684144555738098,95,0,0,0,0.0,0.0
237,0.0,0.08275149861161692,276,0,0,0,0.0,0.0
238,0.0,0.07698183163892532,276,0,0,0,0.0,0.0
239,0.0,0.06185758035575998,276,0,0,0,0.0,0.0
240,0.0,0.05722245354657975,107,0,0,0,0.0,0.0
241,0.0,0.05700208551504395,88,0,0,0,0.0,0.0
242,0.0,0.08790584934362466,276,0,0,0,0.0,0.0
243,0.0,0.08218298739908884,96,0,0,0,0.0,0.0
244,0.0,0.07622896428955228,95,0,0,0,0.0,0.0
245,0.0,0.06213206845079211,276,0,0,0,0.0,0.0
246,0.0,0.05683790208042964,276,0,0,0,0.0,0.0
247,0.0,0.08530930097660293,276,0,0,0,0.0,0.0
248,0.0,0.08153495491327097,96,0,0,0,0.0,0.0
249,0.0,0.06629291836820218,276,0,0,0,0.0,0.0
250,0.0,0.056467503647912635,99,0,0,0,0.0,0.0
251,0.0,0.05694966692673532,95,0,0,0,0.0,0.0
252,0.0,0.05362654317170382,100,0,0,0,0.0,0.0
253,0.0,0.05754578148480505,96,0,0,0,0.0,0.0
254,0.0,0.09306685016913847,99,0,0,0,0.0,0.0
255,0.0,0.08423032638603363,276,0,0,0,0.0,0.0
256,0.0,0.08097825342110385,107,0,0,0,0.0,0.0
257,0.0,0.07500543543184647,99,0,0,0,0.0,0.0
258,0.0,0.0701609088785269,88,0,0,0,0.0,0.0
259,0.0,0.062034002844696845,107,0,0,0,0.0,0.0
260,0.0,0.06339063299684852,276,0,0,0,0.0,0.0
261,0.0,0.0830029734423843,276,0,0,0,0.0,0.0
262,0.0,0.06509328492377933,95,0,0,0,0.0,0.0
263,0.0,0.060476511500883796,276,0,0,0,0.0,0.0
264,0.0,0.05966991665300684,276,0,0,0,0.0,0.0
265,0.0,0.07995123952033295,276,0,0,0,0.0,0.0
266,0.0,0.06631240629051861,95,0,0,0,0.0,0.0
267,0.0,0.06220666191074997,96,0,0,0,0.0,0.0
268,0.0,0.05458791058679873,88,0,0,0,0.0,0.0
269,0.0,0.06106009582678477,276,0,0,0,0.0,0.0
270,0.0,0.06476899068437371,102,0,0,0,0.0,0.0
271,0.0,0.06474739012562415,88,0,0,0,0.0,0.0
272,0.0,0.08821680979884189,276,0,0,0,0.0,0.0
273,0.0,0.06526092156443906,276,0,0,0,0.0,0.0
274,0.0,0.058578369977033654,276,0,0,0,0.0,0.0
275,0.0,0.05816616348045714,102,0,0,0,0.0,0.0
276,0.0,0.07674685343290152,276,0,0,0,0.0,0.0
277,0.0,0.07991587645678877,107,0,0,0,0.0,0.0
278,0.0,0.06159947954280221,276,0,0,0,0.0,0.0
279,0.0,0.057270139604267,276,0,0,0,0.0,0.0
280,0.0,0.06059053066101941,99,0,0,0,0.0,0.0
281,0.0,0.08039689240842193,276,0,0,0,0.0,0.0
282,0.0,0.06550384531526462,276,0,0,0,0.0,0.0
283,0.0,0.058007537312805654,100,0,0,0,0.0,0.0
284,0.0,0.058387065002613744,276,0,0,0,0.0,0.0
285,0.0,0.07276413109207498,276,0,0,0,0.0,0.0
286,0.0,0.07832478899508714,100,0,0,0,0.0,0.0
287,0.0,0.08204062022630451,103,0,0,0,0.0,0.0
288,0.0,0.06528456924834113,276,0,0,0,0.0,0.0
289,0.0,0.059280814897072945,95,0,0,0,0.0,0.0
290,0.0,0.05506226536480413,276,0,0,0,0.0,0.0
291,0.0,0.08128615671201893,276,0,0,0,0.0,0.0
292,0.0,0.06938232952539904,276,0,0,0,0.0,0.0
293,0.0,0.06205232066196808,276,0,0,0,0.0,0.0
294,0.0,0.061350252587818406,103,0,0,0,0.0,0.0
295,0.0,0.07971729155953812,276,0,0,0,0.0,0.0
296,0.0,0.07025115330960008,276,0,0,0,0.0,0.0
297,0.0,0.07620896367686932,107,0,0,0,0.0,0.0
298,0.0,0.06509104870598424,88,0,0,0,0.0,0.0
299,0.0,0.06376923368695904,102,0,0,0,0.0,0.0
300,0.0,0.05740005447013864,103,0,0,0,0.0,0.0
301,0.0,0.055933703668415546,100,0,0,0,0.0,0.0
302,0.0,0.08418414548741303,276,0,0,0,0.0,0.0
303,0.0,0.06723939381755781,276,0,0,0,0.0,0.0
304,0.0,0.06531641215962522,102,0,0,0,0.0,0.0
305,0.0,0.05950039239141388,276,0,0,0,0.0,0.0
306,0.0,0.06184820476919413,100,0,0,0,0.0,0.0
307,0.0,0.09131883630908809,103,0,0,0,0.0,0.0
308,0.0,0.08192418195307255,100,0,0,0,0.0,0.0
309,0.0,0.0679957200570599,276,0,0,0,0.0,0.0
310,0.0,0.06545629724860191,276,0,0,0,0.0,0.0
311,0.0,0.0642948398257003,102,0,0,0,0.0,0.0
312,0.0,0.060590222877051146,112,0,0,0,0.0,0.0
313,0.0,0.09032273059275663,107,0,0,0,0.0,0.0
314,0.0,0.08260178043742046,107,0,0,0,0.0,0.0
315,0.0,0.06894027510576922,276,0,0,0,0.0,0.0
316,0.0,0.06601774679835547,88,0,0,0,0.0,0.0
317,0.0,0.06295270582332331,102,0,0,0,0.0,0.0
318,0.0,0.06276153848654982,276,0,0,0,0.0,0.0
319,0.0,0.07678937071097502,276,0,0,0,0.0,0.0
320,0.0,0.06616692540600248,276,0,0,0,0.0,0.0
321,0.0,0.06246591965411452,276,0,0,0,0.0,0.0
322,0.0,0.06305118520622668,276,0,0,0,0.0,0.0
323,0.0,0.07583581398416689,276,0,0,0,0.0,0.0
324,0.0,0.06596805582133432,96,0,0,0,0.0,0.0
325,0.0,0.0582469242438674,100,0,0,0,0.0,0.0
326,0.0,0.06065736784070146,102,0,0,0,0.0,0.0
327,0.0,0.05719729568269374,276,0,0,0,0.0,0.0
328,0.0,0.059343145990913566,88,0,0,0,0.0,0.0
329,0.0,0.08555943513478058,276,0,0,0,0.0,0.0
330,0.0,0.0750714717162908,276,0,0,0,0.0,0.0
331,0.0,0.06310220793864438,107,0,0,0,0.0,0.0
332,0.0,0.05859958902811226,276,0,0,0,0.0,0.0
333,0.0,0.0812367407227124,276,0,0,0,0.0,0.0
334,0.0,0.07154550162308357,102,0,0,0,0.0,0.0
335,0.0,0.06252741886545783,276,0,0,0,0.0,0.0
336,0.0,0.05823609873513195,107,0,0,0,0.0,0.0
337,0.0,0.05496579473433287,276,0,0,0,0.0,0.0
338,0.0,0.07922590043449747,276,0,0,0,0.0,0.0
339,0.0,0.07580944975820657,107,0,0,0,0.0,0.0
340,0.0,0.06654478131200779,88,0,0,0,0.0,0.0
341,0.0,0.06381856830496536,95,0,0,0,0.0,0.0
342,0.0,0.0664455366558304,102,0,0,0,0.0,0.0
343,0.0,0.0556378584706049,276,0,0,0,0.0,0.0
344,0.0,0.056397764273336,107,0,0,0,0.0,0.0
345,0.0,0.08426022570580244,100,0,0,0,0.0,0.0
346,0.0,0.07089869474209305,276,0,0,0,0.0,0.0
347,0.0,0.06576194734467815,96,0,0,0,0.0,0.0
348,0.0,0.07236514138547998,95,0,0,0,0.0,0.0
349,0.0,0.0685452041451377,99,0,0,0,0.0,0.0
350,0.0,0.06322691721868688,276,0,0,0,0.0,0.0
351,0.0,0.07077700264359775,95,0,0,0,0.0,0.0
352,0.0,0.0790022192099555,88,0,0,0,0.0,0.0
353,0.0,0.07402286484837532,100,0,0,0,0.0,0.0
354,0.0,0.0802116251804612,88,0,0,0,0.0,0.0
355,0.0,0.06439807805894078,276,0,0,0,0.0,0.0
356,0.0,0.05738848177533524,102,0,0,0,0.0,0.0
357,0.0,0.0594144564229941,276,0,0,0,0.0,0.0
358,0.0,0.0799261312931776,88,0,0,0,0.0,0.0
359,0.0,0.08552798820496763,103,0,0,0,0.0,0.0
360,0.0,0.06895729888449698,102,0,0,0,0.0,0.0
361,0.0,0.06259194903237664,276,0,0,0,0.0,0.0
362,0.0,0.056659632088506925,102,0,0,0,0.0,0.0
363,0.0,0.05195320664267791,95,0,0,0,0.0,0.0
364,0.0,0.05853911817950361,102,0,0,0,0.0,0.0
365,0.0,0.05936136420327003,99,0,0,0,0.0,0.0
366,0.0,0.06335725223547534,95,0,0,0,0.0,0.0
367,0.0,0.08077859512974168,107,0,0,0,0.0,0.0
368,0.0,0.07453103752239891,276,0,0,0,0.0,0.0
369,0.0,0.061463968639356506,276,0,0,0,0.0,0.0
370,0.0,0.05826058365743269,88,0,0,0,0.0,0.0
371,0.0,0.06788556821698295,276,0,0,0,0.0,0.0
372,0.0,0.08198555529701944,102,0,0,0,0.0,0.0
373,0.0,0.06505348834384611,276,0,0,0,0.0,0.0
374,0.0,0.05840301137221487,95,0,0,0,0.0,0.0
375,0.0,0.059307055898766586,276,0,0,0,0.0,0.0
376,0.0,0.0687355089770711,276,0,0,0,0.0,0.0
377,0.0,0.09420481505035197,103,0,0,0,0.0,0.0
378,0.0,0.07969091535367147,99,0,0,0,0.0,0.0
379,0.0,0.07057010138703283,107,0,0,0,0.0,0.0
380,0.0,0.06861697319968074,102,0,0,0,0.0,0.0
381,0.0,0.06453289702824018,103,0,0,0,0.0,0.0
382,0.0,0.05995268918627846,276,0,0,0,0.0,0.0
383,0.0,0.06325615211346439,107,0,0,0,0.0,0.0
384,0.0,0.09151253852920205,102,0,0,0,0.0,0.0
385,0.0,0.07885506244349307,276,0,0,0,0.0,0.0
386,0.0,0.0714187145790207,107,0,0,0,0.0,0.0
387,0.0,0.06956443905999715,88,0,0,0,0.0,0.0
388,0.0,0.06242520441773577,276,0,0,0,0.0,0.0
389,0.0,0.06606138910612334,276,0,0,0,0.0,0.0
390,0.0,0.07344461461880068,276,0,0,0,0.0,0.0
391,0.0,0.06351455448168343,276,0,0,0,0.0,0.0
392,0.0,0.06233921581331421,102,0,0,0,0.0,0.0
393,0.0,0.0635676007102994,103,0,0,0,0.0,0.0
394,0.0,0.05674827482551336,100,0,0,0,0.0,0.0
395,0.0,0.07794218182563782,100,0,0,0,0.0,0.0
396,0.0,0.07315441324928965,276,0,0,0,0.0,0.0
397,0.0,0.06803504264225131,276,0,0,0,0.0,0.0
398,0.0,0.058655273424936274,102,0,0,0,0.0,0.0
399,0.0,0.061130314398753015,95,0,0,0,0.0,0.0
400,0.0,0.06310004719357559,276,0,0,0,0.0,0.0
