episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,43.773462869999506,0.4754366454119994,107,0,0,0,0.0,0.0,0.0,0
2,36.000186595008635,0.27028231800181196,103,0,0,0,0.0,0.0,0.0,0
3,34.167150258334445,0.3074720200772087,96,0,0,0,0.0,0.0,0.0,0
4,37.298325976500884,0.30432735855626586,202,0,0,0,0.0,0.0,0.0,0
5,56.841455002816645,0.2645524866015151,276,0,0,0,0.0,0.0,0.0,0
6,27.984796442973693,0.24080414172600617,88,0,0,0,0.0,0.0,0.0,0
7,27.44492883232162,0.24511609449982644,100,0,0,0,0.0,0.0,0.0,0
8,26.059832687580705,0.48005027357827534,88,0,0,0,0.0,0.0,0.0,0
9,26.233013137792508,0.4452038735729977,103,0,0,0,0.0,0.0,0.0,0
10,24.456056052935253,0.2884490158822801,99,0,0,0,0.0,0.0,0.0,0
11,29.90270954023753,0.2706885852351569,276,0,0,0,0.0,0.0,0.0,0
12,22.83664347779539,0.23467623570350685,99,0,0,0,0.0,0.0,0.0,0
13,64.23813656078283,0.23350802436470985,276,0,0,0,0.0,0.0,0.0,0
14,22.199046023243156,0.26952410051051306,102,0,0,0,0.0,0.0,0.0,0
15,21.713543125433862,0.6302461516039044,102,0,0,0,0.0,0.0,0.0,0
16,26.03878837714858,0.3343959168355534,276,0,0,0,0.0,0.0,0.0,0
17,43.33460644697774,0.2578754703635755,276,0,0,0,0.0,0.0,0.0,0
18,28.158694030544332,0.25019703621881595,276,0,0,0,0.0,0.0,0.0,0
19,19.9265426298405,0.4300636897981167,100,0,0,0,0.0,0.0,0.0,0
20,35.71738444495983,0.46080051843022957,276,0,0,0,0.0,0.0,0.0,0
21,22.00588497979501,0.32858644300385526,95,0,0,0,0.0,0.0,0.0,0
22,40.54460207665052,0.31373107908428577,276,0,0,0,0.0,0.0,0.0,0
23,25.98370663742938,0.2559413448300051,276,0,0,0,0.0,0.0,0.0,0
24,19.423388969750963,0.46122404960828406,107,0,0,0,0.0,0.0,0.0,0
25,28.10102896394587,0.42911645208579907,276,0,0,0,0.0,0.0,0.0,0
26,41.40257743012261,0.28510173075441003,276,0,0,0,0.0,0.0,0.0,0
27,24.9461251722626,0.2515860716609851,276,0,0,0,0.0,0.0,0.0,0
28,23.371856113373706,0.37072586737897084,276,0,0,0,0.0,0.0,0.0,0
29,68.07873940293845,0.2836170611714107,276,0,0,0,0.0,0.0,0.0,0
30,23.384116683958606,0.237757149759842,276,0,0,0,0.0,0.0,0.0,0
31,16.2225881729958,0.23174715222734393,99,0,0,0,0.0,0.0,0.0,0
32,16.3864479537139,0.21840466674670433,103,0,0,0,0.0,0.0,0.0,0
33,31.833616813634208,0.3185952320910882,276,0,0,0,0.0,0.0,0.0,0
34,15.680156123222728,0.32386429198816713,102,0,0,0,0.0,0.0,0.0,0
35,15.67060095593573,0.29032128745491065,103,0,0,0,0.0,0.0,0.0,0
36,18.30300793905621,0.2517429765902067,95,0,0,0,0.0,0.0,0.0,0
37,31.730115430105098,0.23826102699552262,126,0,0,0,0.0,0.0,0.0,0
38,17.727169308865506,0.2992475009278247,95,0,0,0,0.0,0.0,0.0,0
39,14.271063330536542,0.2764640438624404,88,0,0,0,0.0,0.0,0.0,0
40,14.394761233271073,0.2554873188938757,99,0,0,0,0.0,0.0,0.0,0
41,21.662510932611955,0.35397053941868356,276,0,0,0,0.0,0.0,0.0,0
42,46.47481684738961,0.2856573116412197,276,0,0,0,0.0,0.0,0.0,0
43,29.29709236763113,0.21129648209266041,276,0,0,0,0.0,0.0,0.0,0
44,20.63427766964085,0.20950158976990244,276,0,0,0,0.0,0.0,0.0,0
45,13.882190657367007,0.3846454027325216,99,0,0,0,0.0,0.0,0.0,0
