episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,38.675661866988854,0.46054431813201685,87,0,0,0,0.0,0.0,0.0,0
2,50.73887795673038,0.2658328202863534,276,0,0,0,0.0,0.0,0.0,0
3,35.06644925740649,0.22514290925191374,98,0,0,0,0.0,0.0,0.0,0
4,32.390009729973755,0.22200162997659373,98,0,0,0,0.0,0.0,0.0,0
5,30.84019461864234,0.2160301211807463,90,0,0,0,0.0,0.0,0.0,0
6,29.667381178094487,0.28253609056656176,91,0,0,0,0.0,0.0,0.0,0
7,47.834186975752026,0.2958134503468223,276,0,0,0,0.0,0.0,0.0,0
8,25.83418767416796,0.38503291085362434,88,0,0,0,0.0,0.0,0.0,0
9,26.285844954467546,0.31622781005242595,92,0,0,0,0.0,0.0,0.0,0
10,23.769202679842255,0.2667217658854079,87,0,0,0,0.0,0.0,0.0,0
11,23.3233835662734,0.22921837514705873,89,0,0,0,0.0,0.0,0.0,0
12,29.23047797101025,0.42022000836289447,276,0,0,0,0.0,0.0,0.0,0
13,25.475514534189134,0.4872610768675804,100,0,0,0,0.0,0.0,0.0,0
14,21.845980443767985,0.4007937348618799,98,0,0,0,0.0,0.0,0.0,0
15,22.430656292100362,0.34244533481053363,162,0,0,0,0.0,0.0,0.0,0
16,20.706798639314012,0.6870061980218304,98,0,0,0,0.0,0.0,0.0,0
17,20.185025263675424,0.4793662897178105,98,0,0,0,0.0,0.0,0.0,0
18,24.35816919836051,0.3272065916571064,276,0,0,0,0.0,0.0,0.0,0
19,18.516481557558496,0.2765250944278457,88,0,0,0,0.0,0.0,0.0,0
20,18.14761146287813,0.2578956823457371,88,0,0,0,0.0,0.0,0.0,0
21,17.624956894570875,0.25100298636946183,87,0,0,0,0.0,0.0,0.0,0
22,17.5443077973698,0.25443907979191566,98,0,0,0,0.0,0.0,0.0,0
23,33.25848237498111,0.3990713174900283,276,0,0,0,0.0,0.0,0.0,0
