episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,42.106231303362776,0.46977661286170286,96,0,0,0,0.0,0.0,0.0,0
2,38.512215854151584,0.28597082128679313,108,0,0,0,0.0,0.0,0.0,0
3,34.10847216994461,0.26028097920196575,97,0,0,0,0.0,0.0,0.0,0
4,30.653328701212164,0.22530423551797868,90,0,0,0,0.0,0.0,0.0,0
5,30.212522938516106,0.23367065880247342,93,0,0,0,0.0,0.0,0.0,0
6,29.292726611284287,0.22775794826086285,103,0,0,0,0.0,0.0,0.0,0
7,29.2903994315281,0.2910734914320031,97,0,0,0,0.0,0.0,0.0,0
8,28.23354057689338,0.24737815758616655,97,0,0,0,0.0,0.0,0.0,0
9,27.232500032707396,0.23131610698921165,97,0,0,0,0.0,0.0,0.0,0
10,33.02899223622812,0.318192548347988,276,0,0,0,0.0,0.0,0.0,0
11,26.17728360672612,0.2849608212709427,108,0,0,0,0.0,0.0,0.0,0
12,29.955209726218825,0.2517974559703599,276,0,0,0,0.0,0.0,0.0,0
13,25.998547131549273,0.24013320600042248,101,0,0,0,0.0,0.0,0.0,0
14,22.392857244178373,0.2329586376638516,92,0,0,0,0.0,0.0,0.0,0
15,23.318310551270486,0.23968849895156433,107,0,0,0,0.0,0.0,0.0,0
16,21.400722312708755,0.22244262727358008,93,0,0,0,0.0,0.0,0.0,0
17,20.874097625645366,0.3354537014407341,99,0,0,0,0.0,0.0,0.0,0
18,24.826234448301136,0.4729336680009447,261,0,0,0,0.0,0.0,0.0,0
19,37.43045150881925,0.3045748822606992,276,0,0,0,0.0,0.0,0.0,0
20,21.653956314148296,0.25432015558083854,165,0,0,0,0.0,0.0,0.0,0
21,39.68307568192193,0.2697547427446082,276,0,0,0,0.0,0.0,0.0,0
22,24.604702915712444,0.41510139038597327,276,0,0,0,0.0,0.0,0.0,0
23,17.80862904223565,0.24109145982397928,90,0,0,0,0.0,0.0,0.0,0
24,25.053270540487652,0.22964782159829486,276,0,0,0,0.0,0.0,0.0,0
25,22.09058826001308,0.20900095638353378,256,0,0,0,0.0,0.0,0.0,0
26,58.04834414413578,0.3922671220548775,276,0,0,0,0.0,0.0,0.0,0
27,19.37118984429175,0.3135043844433114,101,0,0,0,0.0,0.0,0.0,0
28,21.288863765870175,0.2576134689692138,276,0,0,0,0.0,0.0,0.0,0
29,16.140790361824656,0.21015657614106717,92,0,0,0,0.0,0.0,0.0,0
30,20.769848377449307,0.22422493098006732,276,0,0,0,0.0,0.0,0.0,0
31,48.69845886010036,0.4109832635284334,276,0,0,0,0.0,0.0,0.0,0
32,15.144504161696176,0.3117961992820104,90,0,0,0,0.0,0.0,0.0,0
33,19.88545909258601,0.2821259673522866,276,0,0,0,0.0,0.0,0.0,0
34,14.730978234780556,0.24620905253622266,90,0,0,0,0.0,0.0,0.0,0
35,14.565724975000354,0.24386496891578038,90,0,0,0,0.0,0.0,0.0,0
36,17.224189102187303,0.2194121527199698,101,0,0,0,0.0,0.0,0.0,0
37,14.757259851815075,0.21725858780004645,93,0,0,0,0.0,0.0,0.0,0
38,20.627524106151924,0.431304755040269,276,0,0,0,0.0,0.0,0.0,0
39,20.25531460433853,0.27828616303378256,276,0,0,0,0.0,0.0,0.0,0
40,14.286377757506854,0.21748582986385925,92,0,0,0,0.0,0.0,0.0,0
41,30.611999341102713,0.20199166384080183,276,0,0,0,0.0,0.0,0.0,0
42,13.942822788083834,0.1929152721296186,92,0,0,0,0.0,0.0,0.0,0
43,16.139326758508616,0.36164438104865576,101,0,0,0,0.0,0.0,0.0,0
44,84.24158019809714,0.35552423647132475,276,0,0,0,0.0,0.0,0.0,0
