episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,2.9929679720437714,0.23388059394455504,87,6,81,0,2.9929679720437714,35.682693894945075,0.0,0
2,-1.401407581354291,0.31840890686805934,146,6,118,22,2.9637724657141424,39.55544993402541,4.365180047068433,22
3,2.914381951871417,0.26110024841464297,98,6,92,0,2.914381951871417,30.823766155627986,0.0,0
4,2.851549447344806,0.26039900645917774,98,6,92,0,2.851549447344806,28.924687648716297,0.0,0
5,2.7827577319882106,0.2439689038723123,102,6,96,0,2.7827577319882106,28.26127988488311,0.0,0
6,2.7120801647070625,0.20444386932944905,276,6,270,0,2.7120801647070625,33.534744290893116,0.0,0
7,2.6423817952092103,0.21759779762098755,276,6,270,0,2.6423817952092103,28.098847569132044,0.0,0
8,2.5745764161949865,0.22968315807255832,88,6,82,0,2.5745764161949865,23.267697605075607,0.0,0
9,2.508794123881871,0.21689341435937778,92,6,86,0,2.508794123881871,23.91213655976611,0.0,0
10,2.446304644725061,0.19767314298399563,87,6,81,0,2.446304644725061,21.62752991069571,0.0,0
11,2.3865726466383608,0.18898465383923455,89,6,83,0,2.3865726466383608,21.308826877605995,0.0,0
12,2.3297665850663907,0.18746732903665372,89,6,83,0,2.3297665850663907,20.70235208835561,0.0,0
13,2.275670055938602,0.18227827362716198,100,6,94,0,2.275670055938602,24.33438013198942,0.0,0
14,2.2241215109417434,0.18642453621236646,98,6,92,0,2.2241215109417434,20.423654142274984,0.0,0
15,2.1760876695349265,0.1714361421763897,276,6,270,0,2.1760876695349265,24.40196265772755,0.0,0
16,2.130318143600045,0.2461952615757378,98,6,92,0,2.130318143600045,19.273862911526205,0.0,0
17,2.086798996502641,0.17665587568088717,276,6,270,0,2.086798996502641,24.25769557157114,0.0,0
18,2.0399644345400025,0.15918958095320757,276,6,270,0,2.0399644345400025,22.550891167042863,0.0,0
19,2.0015962840013017,0.1686149551956491,88,6,82,0,2.0015962840013017,17.203480674563394,0.0,0
20,1.9656910607294549,0.170955053107305,88,6,82,0,1.9656910607294549,16.86268071492525,0.0,0
21,1.9319298530527438,0.16433382102812844,87,6,81,0,1.9319298530527438,16.35820129484631,0.0,0
22,1.9000434824254862,0.17626963958752398,98,6,92,0,1.9000434824254862,16.28998071492975,0.0,0
23,1.8694973882536647,0.22146479232047778,276,6,270,0,1.8694973882536647,21.234917275694983,0.0,0
24,1.8404646490635321,0.17508618957430555,276,6,270,0,1.8404646490635321,20.383381083838707,0.0,0
25,1.812791521811793,0.14553397059440612,100,6,94,0,1.812791521811793,19.635865074735193,0.0,0
26,1.7862733800024064,0.1394036244981143,98,6,92,0,1.7862733800024064,15.197207568186931,0.0,0
27,1.7607160522977658,0.12898405387997627,100,6,94,0,1.7607160522977658,18.98337571084489,0.0,0
28,1.7360436964247594,0.13127040363509546,88,6,82,0,1.7360436964247594,14.807147498454103,0.0,0
29,1.7115860793434097,0.2220608549787826,97,6,91,0,1.7115860793434097,18.274946000346745,0.0,0
30,1.6993327406549792,0.23581863749696283,98,6,92,0,1.6993327406549792,14.487151273910042,0.0,0
31,1.6750681414498758,0.17033299825329712,276,6,270,0,1.6750681414498758,19.333098889020864,0.0,0
32,1.6509770333003335,0.1391696932901075,276,6,270,0,1.6509770333003335,30.539247902806565,0.0,0
33,1.6408048409368854,0.13246305111417736,276,6,270,0,1.6408048409368854,21.59468126538591,0.0,0
34,1.6166992055987874,0.23146876142444936,88,6,82,0,1.6166992055987874,13.76188448241444,0.0,0
35,1.5927450905626184,0.1889711067188477,276,6,270,0,1.5927450905626184,31.754237216742286,0.0,0
36,1.5823338168607954,0.14103335692462596,88,6,82,0,1.5823338168607954,13.39047129095411,0.0,0
37,1.5581503960637961,0.14679961750397877,98,6,92,0,1.5581503960637961,13.366915007321516,0.0,0
38,1.5340027824178695,0.14335356420580891,276,6,270,0,1.5340027824178695,29.873463153876116,0.0,0
39,1.5103958391324834,0.12597465819242049,98,6,92,0,1.5103958391324834,13.129411042821708,0.0,0
40,1.4876296453938644,0.11314088881015777,100,6,94,0,1.4876296453938644,16.379122756174972,0.0,0
41,1.4652262790741104,0.23898598213785702,97,6,91,0,1.4652262790741104,16.1877174938303,0.0,0
42,1.455035164220537,0.18003793083131314,100,6,94,0,1.455035164220537,15.760293530412921,0.0,0
43,1.4333633700452688,0.14918179502305778,276,6,270,0,1.4333633700452688,19.165119071498033,0.0,0
44,1.4125743533321335,0.12496500086147809,103,6,97,0,1.4125743533321335,13.753692729959038,0.0,0
45,1.3929437597567116,0.12565016016364097,100,6,94,0,1.3929437597567116,15.055372818120503,0.0,0
46,1.374360271323886,0.11157476894405423,98,6,92,0,1.374360271323886,12.207343973543349,0.0,0
47,1.356645350043466,0.11360693253252817,92,6,86,0,1.356645350043466,13.155116726308488,0.0,0
48,1.3394939162417958,0.1105978621035507,97,6,91,0,1.3394939162417958,14.860556119959243,0.0,0
49,-5.645872066353068,0.17587344826239606,276,6,158,112,1.334120200459608,17.18566743103728,6.979992266812675,112
50,1.3176054760362876,0.1364032124931162,88,6,82,0,1.3176054760362876,11.789489996631056,0.0,0
51,1.30183569484552,0.12030147109180689,276,6,270,0,1.30183569484552,18.117250319996636,0.0,0
52,1.2867464487408307,0.12026603034009105,276,6,270,0,1.2867464487408307,19.582627516764152,0.0,0
53,1.2722804688216582,0.12186655151296635,98,6,92,0,1.2722804688216582,12.193922448095313,0.0,0
54,1.258548439172185,0.19718119586733254,88,6,82,0,1.258548439172185,11.441391178817147,0.0,0
55,1.2453324334010274,0.15915042083656442,276,6,270,0,1.2453324334010274,17.2259210638831,0.0,0
56,-2.5540165329665485,0.12137458821677644,276,6,168,102,1.2327555608938299,15.27268419237638,3.786772093860378,102
57,1.2207307298987518,0.11163405986616806,98,6,92,0,1.2207307298987518,11.295484605347689,0.0,0
58,1.209202795994694,0.10905096277423289,87,6,81,0,1.209202795994694,10.862035953708004,0.0,0
59,1.1981216049166579,0.1095529483969916,88,6,82,0,1.1981216049166579,10.946248397069617,0.0,0
60,1.187443869406258,0.1036888010461222,88,6,82,0,1.187443869406258,10.920344090241391,0.0,0
61,1.1771337034269886,0.18510504507896852,98,6,92,0,1.1771337034269886,10.917206921030518,0.0,0
62,1.1670386437576097,0.13914470520356428,276,6,270,0,1.1670386437576097,24.481838738592362,0.0,0
63,-0.7566180518388261,0.11780467138126277,276,6,205,65,1.1571720847951699,29.12365524836309,1.9137901366339958,65
64,1.1622254894165887,0.09578109480440616,100,6,94,0,1.1622254894165887,13.408066923809661,0.0,0
65,1.1531544289530593,0.09813347755782846,276,6,270,0,1.1531544289530593,17.190077073656155,0.0,0
66,1.144286016223572,0.17020677119169547,276,6,270,0,1.144286016223572,24.071907805548353,0.0,0
67,-0.818368724130101,0.10980075986489006,276,6,199,71,1.1385104401062225,13.964910851131574,1.9568791642363237,71
68,1.1296391707980498,0.12672256265321505,92,6,86,0,1.1296391707980498,11.495814992442277,0.0,0
69,1.1210385367534546,0.10276730457434849,98,6,92,0,1.1210385367534546,11.001081454041604,0.0,0
70,0.1397796535573273,0.1077994239665028,276,6,234,36,1.1132229464269146,23.149005685286944,0.9734432928695873,36
71,1.105618460712366,0.18530746889503105,92,6,86,0,1.105618460712366,11.039070517199393,0.0,0
72,1.0989534236526592,0.1404560167266398,98,6,92,0,1.0989534236526592,10.222804869308847,0.0,0
73,1.0921925450858607,0.1307795619253408,88,6,82,0,1.0921925450858607,9.93127526077391,0.0,0
74,1.0853119964675684,0.10427222552074902,276,6,270,0,1.0853119964675684,24.651190144872892,0.0,0
75,1.080488787243137,0.09445718802511692,100,6,94,0,1.080488787243137,12.512384409175644,0.0,0
76,1.074032335105347,0.09235453083301368,276,6,270,0,1.074032335105347,38.6457788048699,0.0,0
77,1.0037368170619965,0.14155774496063805,276,6,270,0,1.0037368170619965,22.347993418746345,0.0,0
78,1.0036428293737805,0.11301184869438842,276,6,270,0,1.0036428293737805,30.477946713870505,0.0,0
79,-1.8827809559195146,0.09374853705420443,276,6,201,69,1.016645203864706,15.147558299367066,2.8994261597842224,69
80,1.017136176665941,0.09043084872378544,88,6,82,0,1.017136176665941,9.859817353714348,0.0,0
81,1.0156763578343806,0.12731603592418242,276,6,270,0,1.0156763578343806,15.37298634573104,0.0,0
82,1.0171268008518335,0.11942535625311776,276,6,270,0,1.0171268008518335,55.99052665740751,0.0,0
83,1.0101680715641432,0.10629755504090678,88,6,82,0,1.0101680715641432,9.668982669488464,0.0,0
84,1.0087662425098585,0.09633625899374053,276,6,270,0,1.0087662425098585,23.75764424961374,0.0,0
85,1.0092059363475674,0.08633142304809197,92,6,86,0,1.0092059363475674,10.306367520205649,0.0,0
86,1.0073098513961647,0.09143495496193116,88,6,82,0,1.0073098513961647,9.493507773708766,0.0,0
87,1.0051349742144207,0.1504471446810798,88,6,82,0,1.0051349742144207,9.42800795120026,0.0,0
88,1.003040648424892,0.1485500727593899,100,6,94,0,1.003040648424892,11.579125811982163,0.0,0
89,1.000761219232821,0.12661214034581922,97,6,91,0,1.000761219232821,12.155457085640238,0.0,0
90,1.0065812859378933,0.1197050615232818,98,6,92,0,1.0065812859378933,9.470130202051934,0.0,0
91,1.0028045043194804,0.09995512853282085,276,6,270,0,1.0028045043194804,31.849790320351016,0.0,0
92,0.9990078668977045,0.10170779442510654,97,6,91,0,0.9990078668977045,12.09059222999533,0.0,0
93,1.0042041735639835,0.08454346651400345,276,6,270,0,1.0042041735639835,21.8308445672928,0.0,0
94,0.9917321107535009,0.15378834048704226,98,6,92,0,0.9917321107535009,9.515407612747008,0.0,0
95,0.9882991340197473,0.11628919587457094,276,6,270,0,0.9882991340197473,18.6221670113408,0.0,0
96,0.9882284371743025,0.09228049881378378,276,6,270,0,0.9882284371743025,29.924896127516565,0.0,0
97,0.9770845189661443,0.08957598388366315,87,6,81,0,0.9770845189661443,9.018531083623225,0.0,0
98,0.9740678552244869,0.08953443511078756,276,6,270,0,0.9740678552244869,19.117128787827237,0.0,0
99,0.971015164192608,0.15008774046430884,97,6,91,0,0.971015164192608,11.700401728966245,0.0,0
100,0.9767957009560216,0.10502486248109219,276,6,270,0,0.9767957009560216,20.697622229091326,0.0,0
101,0.9013761248157132,0.09235426000098593,97,6,91,0,0.9013761248157132,11.450800001307682,0.0,0
102,0.910249474307261,0.10106070661409335,88,6,82,0,0.910249474307261,8.84511239198335,0.0,0
103,0.9083575076048438,0.0866151836876204,276,6,270,0,0.9083575076048438,40.534520705466996,0.0,0
104,0.9068747973308315,0.10987499075523322,276,6,270,0,0.9068747973308315,18.81708132336539,0.0,0
105,0.9031771323600506,0.1102239110412589,276,6,270,0,0.9031771323600506,20.900673856135075,0.0,0
106,0.9029058762421249,0.08738392545585183,276,6,270,0,0.9029058762421249,19.42702398890549,0.0,0
107,-0.5328556348484147,0.08882518819924715,276,6,224,46,0.9028780307097027,24.307813817749086,1.4357336655581179,46
108,0.9016046234791397,0.1169861152606166,276,6,270,0,0.9016046234791397,20.380178207272262,0.0,0
109,0.9017913766087374,0.09541572197137968,92,6,86,0,0.9017913766087374,9.419335407632015,0.0,0
110,0.9018732831045092,0.0859433647093116,98,6,92,0,0.9018732831045092,8.994736400693142,0.0,0
111,0.8338973186706987,0.0913545043491151,276,6,268,2,0.9018644812878275,44.40112438372328,0.0679671626171287,2
112,0.5042523568716849,0.07627735124981921,276,6,259,11,0.8983048232723462,34.897466866856035,0.394052466400661,11
113,0.8985689217038589,0.1196045671403408,100,6,94,0,0.8985689217038589,10.608323672947137,0.0,0
114,0.8985039616334416,0.1233645366618828,98,6,92,0,0.8985039616334416,9.243830119020014,0.0,0
115,0.898170244019472,0.0988401681103784,276,6,270,0,0.898170244019472,16.516501762398846,0.0,0
116,-1.5425974933881232,0.08070830141018698,276,6,202,68,0.862046978346063,12.292846550347932,2.404644471734186,68
117,0.8622246690740072,0.07814378966239915,276,6,270,0,0.8622246690740072,14.557052580609627,0.0,0
118,0.8495491558093067,0.12006065036569323,98,6,92,0,0.8495491558093067,9.182258979528745,0.0,0
119,0.8502953479426978,0.09676843274222768,276,6,270,0,0.8502953479426978,13.190979274117735,0.0,0
120,0.8509417795981945,0.08008525014409552,92,6,86,0,0.8509417795981945,9.0744921015562,0.0,0
121,0.8519878939662973,0.0818411403241149,276,6,270,0,0.8519878939662973,27.371597282980694,0.0,0
122,0.8532373081416575,0.07887083763370709,98,6,92,0,0.8532373081416575,9.033726326287047,0.0,0
123,0.3576385677538051,0.09703765863525694,276,6,252,18,0.854003626558109,19.358703533139387,0.496365058804304,18
124,-0.49616326932710336,0.09608189155604097,276,6,227,43,0.8533043570586644,19.18027452481218,1.3494676263857677,43
125,-0.8059108186167073,0.08411764890711376,276,6,226,44,0.8550572857888359,18.100074028558687,1.6609681044055433,44
126,-0.2522684586425097,0.08761587155901868,276,6,239,31,0.8556624610121615,16.648683683091065,1.1079309196546712,31
127,0.8560730857204926,0.10752843034224234,276,6,270,0,0.8560730857204926,15.222664241599004,0.0,0
128,-0.16997258556678596,0.09388283749475428,276,6,242,28,0.8560084790608457,16.12817552545304,1.0259810646276317,28
129,0.5548002490945734,0.08138953511049782,276,6,262,8,0.853145387586328,13.937887988028661,0.2983451384917544,8
130,0.8531093348047893,0.08470264591814317,97,6,91,0,0.8531093348047893,10.375310327246272,0.0,0
131,0.8602065925890378,0.07754760522438192,87,6,81,0,0.8602065925890378,8.052525890883503,0.0,0
132,0.8589371213310795,0.11647851601836906,276,6,270,0,0.8589371213310795,13.048855673509527,0.0,0
133,0.8575722163890365,0.09806141488510987,87,6,81,0,0.8575722163890365,8.036457885236576,0.0,0
134,0.856342706815622,0.09208620730787516,100,6,94,0,0.856342706815622,9.608709455598751,0.0,0
135,0.8549600343333692,0.08590973168611526,92,6,86,0,0.8549600343333692,8.601806281861622,0.0,0
136,0.8534067280578738,0.08194453109587942,98,6,92,0,0.8534067280578738,8.604986369186427,0.0,0
137,0.85180969930798,0.0765655181188693,87,6,81,0,0.85180969930798,7.903055146808384,0.0,0
138,-0.6394288020571935,0.0764212777460183,276,6,231,39,0.850153379393497,14.457893547584995,1.4895821814506904,39
139,0.848727724786155,0.11364872996573863,92,6,86,0,0.848727724786155,8.494375421063879,0.0,0
140,-0.22352372127312206,0.11201277537190396,276,6,244,26,0.8469498642751997,16.529852818578178,1.0704735855483218,26
141,0.84513735253155,0.09358069005197492,87,6,81,0,0.84513735253155,7.838231568279825,0.0,0
142,0.8432909009535333,0.08762111746687062,98,6,92,0,0.8432909009535333,8.138992750761291,0.0,0
143,0.8414097978400048,0.08356247787279161,88,6,82,0,0.8414097978400048,7.944628194148394,0.0,0
144,0.8394934469868583,0.08154714017592628,87,6,81,0,0.8394934469868583,7.745070745387267,0.0,0
145,0.837592765224337,0.08571617385929393,97,6,91,0,0.837592765224337,9.876822759517113,0.0,0
146,0.842816951876938,0.08011063042542209,92,6,86,0,0.842816951876938,8.301974736055955,0.0,0
147,-0.7163156742238252,0.1122167450848265,276,6,232,38,0.8401156874865146,16.419454514036385,1.5564313617103398,38
148,0.8374630749322622,0.09958647512763306,276,6,270,0,0.8374630749322622,19.752793217498176,0.0,0
149,0.8352069575041601,0.09383638634939086,88,6,82,0,0.8352069575041601,7.559691378923476,0.0,0
150,0.8326811091753692,0.08792848825793374,88,6,82,0,0.8326811091753692,7.534879698818393,0.0,0
151,-1.1061909370700007,0.08034486296600189,276,6,230,40,0.8302416163251654,15.326331717602407,1.936432553395167,40
152,0.8278510334067276,0.07270335238807056,98,6,92,0,0.8278510334067276,7.740160452264397,0.0,0
153,0.8254943693372693,0.12545998955423804,87,6,81,0,0.8254943693372693,7.393591487574989,0.0,0
154,0.8231522621927635,0.11096221596306684,98,6,92,0,0.8231522621927635,7.6720734649155835,0.0,0
155,0.8208055380108638,0.10323198571462523,88,6,82,0,0.8208055380108638,7.414308339041513,0.0,0
156,0.2063439221193204,0.08947859659952961,276,6,256,14,0.8183906532193591,15.37593823393997,0.6120467311000386,14
157,-0.6881926392480984,0.07634823323915833,276,6,238,32,0.8160172722177459,16.134761510287237,1.5042099114658443,32
158,0.8136042626239139,0.07359523223522975,98,6,92,0,0.8136042626239139,8.197016345521565,0.0,0
159,0.8114497540937312,0.07569136869162321,100,6,94,0,0.8114497540937312,9.297565984726239,0.0,0
160,-0.09628070448313014,0.11196731341381867,276,6,252,18,0.8091664821452451,14.831707202240441,0.9054471866283753,18
161,0.8067902959747824,0.09312159534327794,276,6,270,0,0.8067902959747824,12.516749460277367,0.0,0
162,0.8043779166601815,0.0812662488267738,98,6,92,0,0.8043779166601815,8.193866849590735,0.0,0
163,-0.5537112649130314,0.07542072299975848,276,6,242,28,0.8019659929920636,16.14395888397174,1.355677257905095,28
164,0.7995187518647298,0.1054234069812557,276,6,270,0,0.7995187518647298,15.087259913491549,0.0,0
165,0.7971308798886679,0.09725014905890693,92,6,86,0,0.7971308798886679,7.981319507321937,0.0,0
166,0.7948059750910188,0.09246897002317242,97,6,91,0,0.7948059750910188,9.635155573079471,0.0,0
167,0.6459703398180398,0.08553432144116664,276,6,267,3,0.7994550226384425,15.524260333739676,0.15348468282040284,3
168,-0.644889148257884,0.07857978362860023,276,6,242,28,0.7969382760985644,14.151672002096152,1.4418274243564482,28
169,-0.5158051085751985,0.1182869936649998,276,6,245,25,0.7939576290062924,16.312282949592518,1.3097627375814906,25
170,0.7910953408668407,0.10189806977691858,92,6,86,0,0.7910953408668407,8.15188917554898,0.0,0
171,0.2698572418527737,0.09080447021709837,276,6,259,11,0.7883575693151335,16.311318615546394,0.5185003274623597,11
172,0.7856606061433906,0.08733259044079618,88,6,82,0,0.7856606061433906,7.6486936366004965,0.0,0
173,-0.26782319650326014,0.08680845699880434,276,6,246,24,0.7829679749317794,14.400639350164997,1.0507911714350393,24
174,0.5926804029902549,0.12377484810903021,276,6,265,5,0.7806046087493325,13.797501205425975,0.1879242057590773,5
175,0.7782899266018682,0.10236239012168802,92,6,86,0,0.7782899266018682,7.947829764061018,0.0,0
176,0.7760251406005825,0.09576418773149667,92,6,86,0,0.7760251406005825,7.880336247677359,0.0,0
177,0.7737282408266422,0.08892265429758296,98,6,92,0,0.7737282408266422,7.955979830241647,0.0,0
178,0.7714717904456155,0.0888617848407249,98,6,92,0,0.7714717904456155,7.6098927161587335,0.0,0
179,0.33876773003445915,0.08280936189913664,276,6,259,11,0.7693322899369379,14.82554943277788,0.43056455990247877,11
180,-0.1509128112935314,0.11024570602761663,276,6,245,25,0.7672292920996086,17.06578929854583,0.9181421033931402,25
181,0.3967397326237738,0.09691945112485817,276,6,261,9,0.7652382813895318,12.961510494915414,0.36849854876575805,9
182,-0.12392143587184953,0.08886777193865915,276,6,248,22,0.7632855321308522,16.949622565523416,0.8872069680027018,22
183,-0.9860455485359586,0.07946035430591175,276,6,223,47,0.7619639668830624,13.12436089108191,1.748009515419021,47
184,0.2827632066826505,0.12149228412064089,276,6,258,12,0.7602455942621253,15.001280792145096,0.47748238757947487,12
185,0.28216970300172617,0.0895474373727389,276,6,258,12,0.7584622353564612,14.833733698534267,0.476292532354735,12
186,0.7566842813690315,0.08500711442056028,88,6,82,0,0.7566842813690315,7.428687212198764,0.0,0
187,0.7548751785407695,0.08640885767431891,98,6,92,0,0.7548751785407695,7.927255737244891,0.0,0
188,0.44221727288419704,0.08607082975947339,276,6,262,8,0.7531915416539114,14.371875632647008,0.3109742687697144,8
189,0.14791936547437637,0.12989464942095935,276,6,253,17,0.7515230544536818,12.993664451639996,0.6036036889793054,17
190,0.7498759348552589,0.10319200843911279,88,6,82,0,0.7498759348552589,7.289394584473243,0.0,0
191,0.37753585328141215,0.08910390856149404,276,6,259,11,0.748353924600721,13.236379821285695,0.3708180713193088,11
192,0.027505917558600303,0.08328665091075758,276,6,249,21,0.7470695502273832,13.428523359106316,0.7195636326687829,21
193,0.7457340691927831,0.0937444722013814,98,6,92,0,0.7457340691927831,7.456174986653134,0.0,0
194,0.7444394227661555,0.12443471481294735,92,6,86,0,0.7444394227661555,7.5149816076636915,0.0,0
195,0.743111473036773,0.11872408615255897,88,6,82,0,0.743111473036773,7.141285761055916,0.0,0
196,0.7420791705765786,0.10488860957324504,100,6,94,0,0.7420791705765786,8.402420556456038,0.0,0
197,0.7409998861905696,0.10185888606583936,87,6,81,0,0.7409998861905696,6.953588575533829,0.0,0
198,0.26710553095024714,0.09879456174330435,276,6,256,14,0.7398411922961655,13.514550592645493,0.4727356613459185,14
199,0.4707302789064968,0.08356424607336521,276,6,262,8,0.7395695368334361,13.113247190444477,0.2688392579269392,8
200,0.5479266890453182,0.11672716082978075,276,6,264,6,0.7384682993326046,12.952245784152828,0.19054161028728644,6
201,0.7375988925335003,0.11105345129966736,100,6,94,0,0.7375988925335003,8.264906231106641,0.0,0
202,0.5446364782542674,0.09610135414624128,276,6,264,6,0.7367054368268012,12.981153611842565,0.1920689585725338,6
203,0.7357733059247212,0.09135989781299775,88,6,82,0,0.7357733059247212,6.958937195498842,0.0,0
204,0.5467576514845753,0.08444630488267411,276,6,264,6,0.7347917867073297,12.75301006614341,0.18803413522275436,6
205,0.41664314021592386,0.12062182551438826,276,6,259,11,0.734621809391234,16.62101696977914,0.31797866917531004,11
206,0.5172556923578351,0.1004891797117349,276,6,263,7,0.7342906702065339,12.531584197598864,0.21703497784869874,7
207,0.7332689454525693,0.09396757446613509,97,6,91,0,0.7332689454525693,8.757011798693402,0.0,0
208,0.7372914629558911,0.0886577894461566,87,6,81,0,0.7372914629558911,6.651875202515912,0.0,0
209,0.735880200612415,0.08784990470856428,100,6,94,0,0.735880200612415,8.074190272313063,0.0,0
210,0.5803116071862289,0.10264413540615984,276,6,265,5,0.7344991025748113,12.859894707625172,0.15418749538858242,5
211,0.7331323547707521,0.13407509735956483,98,6,92,0,0.7331323547707521,6.892786911809414,0.0,0
212,0.6004029507443763,0.11049325729085915,276,6,266,4,0.731800319269397,12.925458939979325,0.13139736852502074,4
213,0.4763405159245139,0.09033337306987116,276,6,262,8,0.7306123847804087,12.180038008531849,0.2542718688558949,8
214,0.729351614200245,0.08809407454901848,276,6,270,0,0.729351614200245,23.204860029652178,0.0,0
215,0.48342189004091607,0.13486674743825974,276,6,262,8,0.7290394410880577,12.315253928535746,0.24561755104714172,8
216,0.4856226044882339,0.10508351235825947,276,6,262,8,0.7279061270566668,14.38189860088454,0.24228352256843297,8
217,0.7279554473057064,0.09412838902552517,98,6,92,0,0.7279554473057064,7.0710416446132305,0.0,0
218,0.5138045386466168,0.1011468391271605,276,6,263,7,0.7265472165393974,12.089944578347684,0.21274267789278056,7
219,0.5920032122149135,0.11629908641233393,276,6,265,5,0.7253392861706691,12.729608665143912,0.13333607395575575,5
220,0.7253481444112,0.1128243200480938,100,6,94,0,0.7253481444112,7.820255583332251,0.0,0
221,0.5250762759294303,0.10388122434201448,276,4,272,0,0.5250762759294303,16.629316112105368,0.0,0
222,0.019490761085278183,0.09135297671014415,276,6,245,25,0.7231905358489008,12.03823118061543,0.7036997747636227,25
223,0.721996000542947,0.08868489098944227,98,6,92,0,0.721996000542947,6.938793074134135,0.0,0
224,0.7208212057832744,0.11718565035535365,98,6,92,0,0.7208212057832744,7.126564359509813,0.0,0
225,0.7196783583507116,0.13470704701482034,98,6,92,0,0.7196783583507116,6.824274150075773,0.0,0
226,0.5898049442545319,0.11047246733653372,276,6,266,4,0.7186522105892866,12.822468167355972,0.12884726633475485,4
227,0.3295031481178263,0.09303345380054004,276,6,258,12,0.7175463716708986,12.502431815496143,0.38804322355307247,12
228,0.468060556539942,0.09093185693727455,276,6,262,8,0.7173068231006242,12.14047413990067,0.2492462665606821,8
229,0.6263056399333446,0.12552495014624318,276,6,267,3,0.7168209619457276,12.37667154911845,0.09051532201238302,3
230,0.7161481227921186,0.10542594428573336,98,6,92,0,0.7161481227921186,6.751174204571192,0.0,0
231,0.714591626262668,0.09982784016399968,98,6,92,0,0.714591626262668,6.720525462129566,0.0,0
232,0.560158707252986,0.11090558149136495,276,6,265,5,0.7130337938892392,12.583504092261053,0.15287508663625313,5
233,0.6497922696136124,0.09806746052767056,276,6,268,2,0.7114752844515646,12.444685284766699,0.06168301483795227,2
234,0.7098948684696572,0.14637046239592813,88,6,82,0,0.7098948684696572,6.576634689062034,0.0,0
235,0.7083227933899275,0.12327231773161802,276,6,270,0,0.7083227933899275,14.636696472464182,0.0,0
236,0.616194158922652,0.10220708819511144,276,6,267,3,0.7067006593349174,13.880500142015386,0.09050650041226552,3
237,0.16236831270904856,0.09644671507935593,276,6,252,18,0.7058272395568614,16.511178207447895,0.5434589268478129,18
238,0.7048087444548288,0.09662617158822039,88,6,82,0,0.7048087444548288,6.575017622102378,0.0,0
239,0.5365217021904243,0.12428010359028543,276,6,265,5,0.7030224895714641,12.277050232494735,0.16650078738103985,5
240,0.7018595763837415,0.09957391586230725,98,6,92,0,0.7018595763837415,7.015080939703753,0.0,0
241,-0.006246652240233554,0.09747298435726459,276,6,250,20,0.7000584787665414,10.856953562863582,0.7063051310067749,20
242,0.5903870062198412,0.09088013354904842,276,6,267,3,0.6983631047841881,13.463642178496507,0.10797609856434684,3
243,0.3931596244141793,0.11829674457186375,276,6,261,9,0.6970499574763143,14.756665335831112,0.3038903330621351,9
244,0.6958491836098706,0.1079697548598051,100,6,94,0,0.6958491836098706,7.334402864092184,0.0,0
245,0.6947004078174349,0.1120831496557411,98,6,92,0,0.6947004078174349,6.67459571613465,0.0,0
246,0.3277099793443354,0.09625998278404924,276,6,259,11,0.6935304328285513,14.660585417151607,0.36582045348421605,11
